/* DATA DESCRIPTION:
Citation:	Roscher, Christiane; Scherer-Lorenzen, Michael; Schulze, Ernst-Detlef (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Dominance Experiment, year 2003) [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.845398, 
	In: Weigelt, Alexandra; Ebeling, Anne; Roscher, Christiane; Temperton, Vicky; De Luca, Enrica; Wagg, Cameron; Buchmann, Nina; Fischer, Markus; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schulze, Ernst-Detlef; Weisser, Wolfgang W; Luo, Guangjuan; Meyer, Sebastian Tobias (2016): Collection of aboveground community and species-specific plant biomass from the Jena Experiment (time series since 2002) [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.866358
Abstract:	This data set contains aboveground community plant biomass (Sown plant community, Weed plant community, and Dead plant material; all measured in biomass as dry weight) and species-specific biomass from the sown species of the dominance experiment plots of a large grassland biodiversity experiment (the Jena Experiment; see further details below). In the dominance experiment, 206 grassland plots of 3.5 x 3.5 m were established from a pool of 9 plant species that can be dominant in semi-natural grassland communities of the study region. In May 2002, varying numbers of plant species from this species pool were sown into the plots to create a gradient of plant species richness (1, 2, 3, 4, 6, and 9 species). Plots were maintained by bi-annual weeding and mowing. Aboveground community biomass was harvested twice in May and August 2003 on all experimental plots of the dominance experiment. This was done by clipping the vegetation at 3 cm above ground in two rectangles of 0.2 x 0.5 m per experimental plot. The location of these rectangles was assigned by random selection of coordinates within the central area of the plots (excluding an outer edge of 50cm). The positions of the rectangles within plots were identical for all plots. The harvested biomass was sorted into categories: individual species for the sown plant species, weed plant species (species not sown at the particular plot), detached dead plant material, and remaining plant material that could not be assigned to any category. All biomass was dried to constant weight (70°C, >= 48 h) and weighed. Sown plant community biomass was calculated as the sum of the biomass of the individual sown species. The mean of both samples per plot and the individual measurements are provided in the data file. Overall, analyses of the community biomass data have identified species richness and the presence of particular species as an important driver of a positive biodiversity-productivity relationship.
Related to:	Plot information of the Jena Dominance Experiment (URI: https://store.pangaea.de/Publications/Jena_Experiment/PlotInformationDominanceExperiment.txt)
Further details:	Roscher, Christiane; Schumacher, Jens; Baade, Jussi; Wilcken, Sara; Gleixner, Gerd; Weisser, Wolfgang W; Schmid, Bernhard; Schulze, Ernst-Detlef (2004): The role of biodiversity for element cycling and trophic interactions: an experimental approach in a grassland community. Basic and Applied Ecology, 5(2), 107-121, https://doi.org/10.1078/1439-1791-00216
	Roscher, Christiane; Temperton, Vicky; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schmitz, Martin; Schumacher, Jens; Buchmann, Nina; Weisser, Wolfgang W; Schulze, Ernst-Detlef (2005): Overyielding in experimental grassland communities - irrespective of species pool or spatial scale. Ecology Letters, 8(4), 419-429, https://doi.org/10.1111/j.1461-0248.2005.00736.x
Project(s):	The Jena Experiment (JenExp) (URI: https://the-jena-experiment.de/)
Coverage:	LATITUDE: 50.946100 * LONGITUDE: 11.611300
	DATE/TIME START: 2003-01-01T00:00:00 * DATE/TIME END: 2003-12-31T00:00:00
	MINIMUM HEIGHT above ground: 0.485 m * MAXIMUM HEIGHT above ground: 0.485 m
Event(s):	JenExp_2003 (Jena Experiment 2003) * LATITUDE: 50.946100 * LONGITUDE: 11.611300 * DATE/TIME START: 2003-01-01T00:00:00 * DATE/TIME END: 2003-12-31T00:00:00 * LOCATION: Thuringia, Germany * METHOD/DEVICE: Experiment (EXP)
Comment:	There are two types of missing values contained in the dataset. Empty cells represent missing values that result from the design of the experiment when the respective value does not occur and could thus not be measured. For example, in the columns of species-specific biomass cells are left blank, when the species was not sown into the respective plot. Missing values that resulted from methodological problems, sampling errors, or lost samples/data are marked with "-9999".
	To calculate plot and annual means from the species specific biomass given per subsample it is important to be aware of the special missing values in the data set. Plots with single missing values indicated by "-9999", result in a difference between the following means: (1) first sum up species specific biomass per subsample for all contained species to calculated a sown species community biomass per subsample and then average the values over the subsamples per plot or (2) first average species specific biomass over subplots to get an average species specific biomass per plot and then sum these averages for all contained species to get an overall plot mean. 
	For data in monoculture plots only the mean of the two subsamples but not the two individual measurements are available.
	This datasets is part of a time series of measurements since 2002 ((doi:10.1594/PANGAEA.866358). Unidentified plant material has been dried and weighted separately in later years, but has not been recorded in 2003.
Parameter(s):	Experimental plot (Experimental plot) * COMMENT: Detailed explanations of plots and the plant diversity gradient are provided in the section "further details".
	Height aboveground, minimum [m] (Height abovegr min) * COMMENT: Vegetation was cut in 3cm above the soil surface.
	Height aboveground, maximum [m] (Height abovegr max) * COMMENT: Rough approximation of maximum vegetation height
	HEIGHT above ground [m] (Height) * GEOCODE * COMMENT: Average of min and max value
	Date/time start (Date/time start) * COMMENT: Of sampling campaign
	Date/time end (Date/time end) * COMMENT: Of sampling campaign
	Replicate (Repl) * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Weeds plant community, biomass as dry weight [g/m**2] (Weeds biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Dead plant material, biomass as dry weight [g/m**2] (Dead plant mat biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Trifolium repens, biomass as dry weight [g/m**2] (T. repens biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Trifolium pratense, biomass as dry weight [g/m**2] (T. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Poa trivialis, biomass as dry weight [g/m**2] (P. trivialis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Phleum pratense, biomass as dry weight [g/m**2] (P. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Geranium pratense, biomass as dry weight [g/m**2] (G. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Dactylis glomerata, biomass as dry weight [g/m**2] (D. glomerata biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Arrhenatherum elatius, biomass as dry weight [g/m**2] (A. elatius biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Anthriscus sylvestris, biomass as dry weight [g/m**2] (A. sylvestris biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Alopecurus pratensis, biomass as dry weight [g/m**2] (A. pratensis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Sown plant community, biomass as dry weight [g/m**2] (Sown plant biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	15116 data points
*/
Experimental plot	Height abovegr min [m]	Height abovegr max [m]	Height [m]	Date/time start	Date/time end	Repl	Weeds biom [g/m**2]	Dead plant mat biom [g/m**2]	T. repens biom [g/m**2]	T. pratense biom [g/m**2]	P. trivialis biom [g/m**2]	P. pratense biom [g/m**2]	G. pratense biom [g/m**2]	D. glomerata biom [g/m**2]	A. elatius biom [g/m**2]	A. sylvestris biom [g/m**2]	A. pratensis biom [g/m**2]	Sown plant biom [g/m**2]
B1B017	0.03	1	0.485	2003-05-26	2003-06-03	mean	54.90	32.80			37.20	104.10			454.10	0.00		595.40
B1B017	0.03	1	0.485	2003-08-25	2003-09-01	1	9.20	30.20			2.40	91.10			272.20	0.03		365.73
B1B017	0.03	1	0.485	2003-08-25	2003-09-01	2	16.00	70.70			0.00	73.40			527.80	0.00		601.20
B1B017	0.03	1	0.485	2003-08-25	2003-09-01	mean	12.60	50.50			1.20	82.25			400.00	0.01		483.50
B1B019	0.03	1	0.485	2003-05-26	2003-06-03	1	12.00	16.90			23.80	66.10		374.30				464.20
B1B019	0.03	1	0.485	2003-05-26	2003-06-03	2	10.70	19.90			32.60	226.80		328.10				587.50
B1B019	0.03	1	0.485	2003-05-26	2003-06-03	mean	11.40	18.40			28.20	146.50		351.20				525.90
B1B019	0.03	1	0.485	2003-08-25	2003-09-01	1	8.50	48.50			0.00	14.20		142.40				156.60
B1B019	0.03	1	0.485	2003-08-25	2003-09-01	2	2.70	82.80			0.00	12.80		142.00				154.80
B1B019	0.03	1	0.485	2003-08-25	2003-09-01	mean	5.60	65.70			0.00	13.50		142.20				155.70
B1B021	0.03	1	0.485	2003-05-26	2003-06-03	1	12.90	29.40	69.10	130.40		252.10					186.90	638.50
B1B021	0.03	1	0.485	2003-05-26	2003-06-03	2	11.20	0.00	24.00	8.70		79.60					132.10	244.40
B1B021	0.03	1	0.485	2003-05-26	2003-06-03	mean	12.10	14.70	46.60	69.60		165.90					159.50	441.50
B1B021	0.03	1	0.485	2003-08-25	2003-09-01	1	0.16	1.20	15.90	14.80		45.30					66.50	142.50
B1B021	0.03	1	0.485	2003-08-25	2003-09-01	2	16.00	43.70	2.30	41.50		153.40					52.90	250.10
B1B021	0.03	1	0.485	2003-08-25	2003-09-01	mean	8.10	22.50	9.10	28.15		99.35					59.70	196.30
B1B022	0.03	1	0.485	2003-05-26	2003-06-03	1	-9999.00	-9999.00			-9999.00							-9999.00
B1B022	0.03	1	0.485	2003-05-26	2003-06-03	2	-9999.00	-9999.00			-9999.00							-9999.00
B1B022	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	0.00			214.60							214.60
B1B022	0.03	1	0.485	2003-08-25	2003-09-01	1	-9999.00	-9999.00			-9999.00							-9999.00
B1B022	0.03	1	0.485	2003-08-25	2003-09-01	2	-9999.00	-9999.00			-9999.00							-9999.00
B1B022	0.03	1	0.485	2003-08-25	2003-09-01	mean	10.60	4.20			0.00							0.00
B1B023	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	10.50	39.50					522.20				561.70
B1B023	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	16.40	65.70					584.20				649.90
B1B023	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	13.50	52.60					553.20				605.80
B1B023	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	48.00	0.69					237.70				238.39
B1B023	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	85.80	0.00					179.10				179.10
B1B023	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	66.90	0.35					208.40				208.70
B1B024	0.03	1	0.485	2003-05-26	2003-06-03	1	39.80	13.30	34.10					523.50			147.70	705.30
B1B024	0.03	1	0.485	2003-05-26	2003-06-03	2	10.00	20.20	9.80					721.20			44.60	775.60
B1B024	0.03	1	0.485	2003-05-26	2003-06-03	mean	24.90	16.80	22.00					622.40			96.20	740.50
B1B024	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	39.60	1.00					136.50			8.80	146.30
B1B024	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	34.40	3.90					181.50			6.80	192.20
B1B024	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	37.00	2.45					159.00			7.80	169.30
B1B025	0.03	1	0.485	2003-05-26	2003-06-03	1	-9999.00	-9999.00		-9999.00								-9999.00
B1B025	0.03	1	0.485	2003-05-26	2003-06-03	2	-9999.00	-9999.00		-9999.00								-9999.00
B1B025	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	0.00		62.40								62.40
B1B025	0.03	1	0.485	2003-08-25	2003-09-01	1	-9999.00	-9999.00		-9999.00								-9999.00
B1B025	0.03	1	0.485	2003-08-25	2003-09-01	2	-9999.00	-9999.00		-9999.00								-9999.00
B1B025	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	43.60		19.00								19.00
B1B026	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	30.20		100.40		588.30						688.70
B1B026	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	10.20		67.30		434.80						502.10
B1B026	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	20.20		83.90		511.60						595.40
B1B026	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	67.00		6.50		99.50						106.00
B1B026	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	87.90		7.70		126.50						134.20
B1B026	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	77.50		7.10		113.00						120.10
B1B028	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	16.40					2.04	578.70				580.74
B1B028	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	27.60					5.08	746.80				751.88
B1B028	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	22.00					3.60	662.80				666.30
B1B028	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	36.20					0.00	165.60				165.60
B1B028	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	53.10					1.58	177.60				179.18
B1B028	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	44.70					0.79	171.60				172.40
B1B031	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	29.50	3.60	7.20	25.00	17.80	0.23	314.50	171.80	0.00	11.20	551.33
B1B031	0.03	1	0.485	2003-05-26	2003-06-03	2	4.60	20.90	0.80	11.00	68.90	113.20	0.06	37.30	500.00	0.00	64.00	795.26
B1B031	0.03	1	0.485	2003-05-26	2003-06-03	mean	2.30	25.20	2.20	9.10	47.00	65.50	0.10	175.90	335.90	0.00	37.60	673.30
B1B031	0.03	1	0.485	2003-08-25	2003-09-01	1	14.20	35.30	0.00	16.40	0.00	61.40	0.00	99.40	118.70	0.00	1.40	297.30
B1B031	0.03	1	0.485	2003-08-25	2003-09-01	2	3.30	14.50	0.00	0.00	0.00	0.00	0.00	30.70	206.00	0.00	8.20	244.90
B1B031	0.03	1	0.485	2003-08-25	2003-09-01	mean	8.80	24.90	0.00	8.20	0.00	30.70	0.00	65.05	162.35	0.00	4.80	271.10
B1B034	0.03	1	0.485	2003-05-26	2003-06-03	1	31.00	22.70		67.70				439.50		0.00	102.80	610.00
B1B034	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	6.10		58.20				276.20		0.00	132.80	467.20
B1B034	0.03	1	0.485	2003-05-26	2003-06-03	mean	15.50	14.40		63.00				357.90		0.00	117.80	538.60
B1B034	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	52.70		37.10				127.60		0.00	19.30	184.00
B1B034	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	19.70		5.20				74.90		0.00	20.00	100.10
B1B034	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	36.20		21.15				101.25		0.00	19.65	142.10
B1B035	0.03	1	0.485	2003-05-26	2003-06-03	1	27.70	0.00		16.30	40.80			273.90	392.00			723.00
B1B035	0.03	1	0.485	2003-05-26	2003-06-03	2	52.90	0.00		8.30	59.70			218.00	379.30			665.30
B1B035	0.03	1	0.485	2003-05-26	2003-06-03	mean	40.30	0.00		12.30	50.30			246.00	385.70			694.20
B1B035	0.03	1	0.485	2003-08-25	2003-09-01	1	2.60	43.00		0.61	0.14			68.20	44.60			113.55
B1B035	0.03	1	0.485	2003-08-25	2003-09-01	2	0.40	38.00		0.00	0.00			126.80	103.30			230.10
B1B035	0.03	1	0.485	2003-08-25	2003-09-01	mean	1.50	40.50		0.30	0.07			97.50	73.95			171.80
B1B037	0.03	1	0.485	2003-05-26	2003-06-03	1	-9999.00	-9999.00					-9999.00					-9999.00
B1B037	0.03	1	0.485	2003-05-26	2003-06-03	2	-9999.00	-9999.00					-9999.00					-9999.00
B1B037	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	0.00					40.40					40.40
B1B037	0.03	1	0.485	2003-08-25	2003-09-01	1	-9999.00	-9999.00					-9999.00					-9999.00
B1B037	0.03	1	0.485	2003-08-25	2003-09-01	2	-9999.00	-9999.00					-9999.00					-9999.00
B1B037	0.03	1	0.485	2003-08-25	2003-09-01	mean	124.10	104.50					235.20					235.20
B1B039	0.03	1	0.485	2003-05-26	2003-06-03	1	50.80	0.00		71.80					638.10			709.90
B1B039	0.03	1	0.485	2003-05-26	2003-06-03	2	1.80	35.80		85.70					557.50			643.20
B1B039	0.03	1	0.485	2003-05-26	2003-06-03	mean	26.30	17.90		78.80					597.80			676.60
B1B039	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	42.10		10.60					162.50			173.10
B1B039	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	52.70		147.40					156.50			303.90
B1B039	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	47.40		79.00					159.50			238.50
B1B041	0.03	1	0.485	2003-05-26	2003-06-03	1	7.00	84.10		37.60		212.30			718.30			968.20
B1B041	0.03	1	0.485	2003-05-26	2003-06-03	2	13.70	26.70		196.70		60.40			684.40			941.50
B1B041	0.03	1	0.485	2003-05-26	2003-06-03	mean	10.40	55.40		117.20		136.40			701.40			954.90
B1B041	0.03	1	0.485	2003-08-25	2003-09-01	1	1.50	71.40		23.80		8.50			167.50			199.80
B1B041	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	22.00		10.30		38.70			132.90			181.90
B1B041	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.80	46.70		17.05		23.60			150.20			190.90
B1B043	0.03	1	0.485	2003-05-26	2003-06-03	1	14.10	20.00	29.10	23.40		121.00		216.00	482.00	0.00		871.50
B1B043	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	25.10	0.36	26.00		255.10		128.60	248.50	0.00		658.56
B1B043	0.03	1	0.485	2003-05-26	2003-06-03	mean	7.10	22.60	14.70	24.70		188.10		172.30	365.30	0.00		765.00
B1B043	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	13.80	0.00	0.50		7.90		26.20	52.50	0.00		87.10
B1B043	0.03	1	0.485	2003-08-25	2003-09-01	2	13.20	15.90	0.00	0.00		6.20		60.20	118.10	0.00		184.50
B1B043	0.03	1	0.485	2003-08-25	2003-09-01	mean	6.60	14.90	0.00	0.25		7.05		43.20	85.30	0.00		135.80
B1B048	0.03	1	0.485	2003-05-26	2003-06-03	1	-9999.00	-9999.00	-9999.00									-9999.00
B1B048	0.03	1	0.485	2003-05-26	2003-06-03	2	-9999.00	-9999.00	-9999.00									-9999.00
B1B048	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	4.40	277.00									277.00
B1B048	0.03	1	0.485	2003-08-25	2003-09-01	1	-9999.00	-9999.00	-9999.00									-9999.00
B1B048	0.03	1	0.485	2003-08-25	2003-09-01	2	-9999.00	-9999.00	-9999.00									-9999.00
B1B048	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	64.80	110.10									110.10
B1B049	0.03	1	0.485	2003-05-26	2003-06-03	1	29.00	36.10						471.70			110.00	581.70
B1B049	0.03	1	0.485	2003-05-26	2003-06-03	2	76.90	11.50						350.80			82.60	433.40
B1B049	0.03	1	0.485	2003-05-26	2003-06-03	mean	53.00	23.80						411.30			96.30	507.60
B1B049	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	44.30						159.00			5.30	164.30
B1B049	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	40.90						130.80			10.40	141.20
B1B049	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	42.60						144.90			7.85	152.80
B1B050	0.03	1	0.485	2003-05-26	2003-06-03	1	48.90	0.00	2.94			33.90	0.00	165.80	348.50		56.40	607.54
B1B050	0.03	1	0.485	2003-05-26	2003-06-03	2	16.80	36.10	3.21			69.10	1.27	339.40	433.10		52.80	898.88
B1B050	0.03	1	0.485	2003-05-26	2003-06-03	mean	32.90	18.10	3.10			51.50	0.60	252.60	390.80		54.60	753.20
B1B050	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	57.70	0.20			10.20	0.00	115.50	137.30		9.90	273.10
B1B050	0.03	1	0.485	2003-08-25	2003-09-01	2	17.30	33.20	0.00			7.60	0.00	61.70	160.20		4.80	234.30
B1B050	0.03	1	0.485	2003-08-25	2003-09-01	mean	8.70	45.50	0.10			8.90	0.00	88.60	148.75		7.35	253.70
B1B052	0.03	1	0.485	2003-05-26	2003-06-03	1	49.60	25.70	46.30								436.30	482.60
B1B052	0.03	1	0.485	2003-05-26	2003-06-03	2	87.50	0.00	15.60								443.60	459.20
B1B052	0.03	1	0.485	2003-05-26	2003-06-03	mean	68.60	12.90	31.00								440.00	470.90
B1B052	0.03	1	0.485	2003-08-25	2003-09-01	1	0.06	35.60	0.40								65.70	66.10
B1B052	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	84.50	3.40								50.50	53.90
B1B052	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	60.10	1.90								58.10	60.00
B1B054	0.03	1	0.485	2003-05-26	2003-06-03	1	78.90	11.00		17.70			0.00		820.20	0.00		837.90
B1B054	0.03	1	0.485	2003-05-26	2003-06-03	2	83.40	28.00		47.60			15.00		864.20	0.12		926.92
B1B054	0.03	1	0.485	2003-05-26	2003-06-03	mean	81.20	19.50		32.70			7.50		842.20	0.10		882.40
B1B054	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	62.00		1.00			6.20		599.80	0.00		607.00
B1B054	0.03	1	0.485	2003-08-25	2003-09-01	2	8.10	52.80		8.00			3.90		354.90	0.00		366.80
B1B054	0.03	1	0.485	2003-08-25	2003-09-01	mean	4.10	57.40		4.50			5.05		477.35	0.00		486.90
B1B060	0.03	1	0.485	2003-05-26	2003-06-03	1	43.50	0.00		294.00							170.60	464.60
B1B060	0.03	1	0.485	2003-05-26	2003-06-03	2	0.11	60.30		203.70							362.70	566.40
B1B060	0.03	1	0.485	2003-05-26	2003-06-03	mean	21.80	30.20		248.90							266.70	515.50
B1B060	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	105.30		160.30							49.70	210.00
B1B060	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	204.90		277.00							36.60	313.60
B1B060	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	155.10		218.65							43.15	261.80
B1B061	0.03	1	0.485	2003-05-26	2003-06-03	1	14.30	24.50		287.40	234.80							522.20
B1B061	0.03	1	0.485	2003-05-26	2003-06-03	2	17.50	18.60		268.60	325.80							594.40
B1B061	0.03	1	0.485	2003-05-26	2003-06-03	mean	15.90	21.60		278.00	280.30							558.30
B1B061	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	110.90		280.80	0.14							280.94
B1B061	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	59.40		271.00	1.10							272.10
B1B061	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	85.20		275.90	0.62							276.50
B1B064	0.03	1	0.485	2003-05-26	2003-06-03	1	54.80	60.20					0.00		542.20		86.80	629.00
B1B064	0.03	1	0.485	2003-05-26	2003-06-03	2	55.20	42.10					0.48		473.20		89.40	563.08
B1B064	0.03	1	0.485	2003-05-26	2003-06-03	mean	55.00	51.20					0.20		507.70		88.10	596.00
B1B064	0.03	1	0.485	2003-08-25	2003-09-01	1	0.07	50.70					0.00		393.90		45.80	439.70
B1B064	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	22.50					0.70		270.20		40.00	310.90
B1B064	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	36.60					0.35		332.05		42.90	375.30
B1B065	0.03	1	0.485	2003-05-26	2003-06-03	1	41.10	28.60					0.90		996.10			997.00
B1B065	0.03	1	0.485	2003-05-26	2003-06-03	2	75.10	0.00					0.80		831.30			832.10
B1B065	0.03	1	0.485	2003-05-26	2003-06-03	mean	58.10	14.30					0.90		913.70			914.60
B1B065	0.03	1	0.485	2003-08-25	2003-09-01	1	0.70	26.50					0.38		321.80			322.18
B1B065	0.03	1	0.485	2003-08-25	2003-09-01	2	1.80	28.20					0.00		427.30			427.30
B1B065	0.03	1	0.485	2003-08-25	2003-09-01	mean	1.30	27.40					0.19		374.55			374.70
B1B066	0.03	1	0.485	2003-05-26	2003-06-03	1	1.30	12.00		203.60			0.15	476.80				680.55
B1B066	0.03	1	0.485	2003-05-26	2003-06-03	2	11.90	27.80		71.60			1.80	613.90				687.30
B1B066	0.03	1	0.485	2003-05-26	2003-06-03	mean	6.60	19.90		137.60			1.00	545.40				683.90
B1B066	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	116.90		9.60			0.00	270.80				280.40
B1B066	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	60.00		24.40			0.34	205.40				230.14
B1B066	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.00	88.50		17.00			0.17	238.10				255.30
B1B069	0.03	1	0.485	2003-05-26	2003-06-03	1	52.60	41.10	5.70	9.90	28.20	108.50	0.00	299.60	242.20	0.01	57.00	751.11
B1B069	0.03	1	0.485	2003-05-26	2003-06-03	2	21.40	37.70	0.39	7.70	48.30	91.50	0.47	299.60	382.40	0.00	42.50	872.85
B1B069	0.03	1	0.485	2003-05-26	2003-06-03	mean	37.00	39.40	3.00	8.80	38.30	100.00	0.20	299.60	312.30	0.00	49.80	812.00
B1B069	0.03	1	0.485	2003-08-25	2003-09-01	1	4.30	92.00	0.00	12.70	0.00	28.20	0.00	155.10	139.70	0.00	14.60	350.30
B1B069	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	52.50	0.00	0.00	0.13	2.40	0.00	65.60	459.70	0.00	18.20	546.03
B1B069	0.03	1	0.485	2003-08-25	2003-09-01	mean	2.20	72.30	0.00	6.35	0.06	15.30	0.00	110.35	299.70	0.00	16.40	448.20
B1B070	0.03	1	0.485	2003-05-26	2003-06-03	1	1.20	39.60		36.50	152.20		7.00				385.00	580.70
B1B070	0.03	1	0.485	2003-05-26	2003-06-03	2	26.90	20.00		41.00	83.40		0.00				226.60	351.00
B1B070	0.03	1	0.485	2003-05-26	2003-06-03	mean	14.10	29.80		38.80	117.80		3.50				305.80	465.90
B1B070	0.03	1	0.485	2003-08-25	2003-09-01	1	0.00	158.30		46.40	1.20		0.62				95.70	143.92
B1B070	0.03	1	0.485	2003-08-25	2003-09-01	2	12.50	103.40		29.90	0.55		4.50				49.50	84.45
B1B070	0.03	1	0.485	2003-08-25	2003-09-01	mean	6.30	130.90		38.15	0.87		2.56				72.60	114.20
B1B071	0.03	1	0.485	2003-05-26	2003-06-03	1	0.00	0.00						171.50	460.50			632.00
B1B071	0.03	1	0.485	2003-05-26	2003-06-03	2	0.00	64.30						252.00	358.90			610.90
B1B071	0.03	1	0.485	2003-05-26	2003-06-03	mean	0.00	32.20						211.80	409.70			621.50
B1B071	0.03	1	0.485	2003-08-25	2003-09-01	1	0.08	74.70						93.60	328.70			422.30
B1B071	0.03	1	0.485	2003-08-25	2003-09-01	2	17.80	55.50						132.80	306.20			439.00
B1B071	0.03	1	0.485	2003-08-25	2003-09-01	mean	8.90	65.10						113.20	317.45			430.70
B1B072	0.03	1	0.485	2003-05-26	2003-06-03	1	19.60	0.00								0.00	496.00	496.00
B1B072	0.03	1	0.485	2003-05-26	2003-06-03	2	19.40	33.90								0.00	494.60	494.60
B1B072	0.03	1	0.485	2003-05-26	2003-06-03	mean	19.50	17.00								0.00	495.30	495.30
B1B072	0.03	1	0.485	2003-08-25	2003-09-01	1	0.37	31.50								0.00	97.40	97.40
B1B072	0.03	1	0.485	2003-08-25	2003-09-01	2	0.00	55.10								0.00	62.80	62.80
B1B072	0.03	1	0.485	2003-08-25	2003-09-01	mean	0.20	43.30								0.00	80.10	80.10
B1B074	0.03	1	0.485	2003-05-26	2003-06-03	1	8.20	42.70				94.00	0.00		377.10		24.89	495.99
B1B074	0.03	1	0.485	2003-05-26	2003-06-03	2	8.30	33.60				67.60	0.53		407.20		9.20	484.53
B1B074	0.03	1	0.485	2003-05-26	2003-06-03	mean	8.30	38.20				80.80	0.30		392.20		17.00	490.30
B1B074	0.03	1	0.485	2003-08-25	2003-09-01	1	2.56	74.00				15.40	0.00		148.70		5.50	169.60
B1B074	0.03	1	0.485	2003-08-25	2003-09-01	2	17.10	74.30				20.20	0.00		237.70		19.70	277.60
