/* DATA DESCRIPTION:
Citation:	Roscher, Christiane; Scherer-Lorenzen, Michael; Schulze, Ernst-Detlef (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Dominance Experiment, year 2002) [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.845257, 
	In: Weigelt, Alexandra; Ebeling, Anne; Roscher, Christiane; Temperton, Vicky; De Luca, Enrica; Wagg, Cameron; Buchmann, Nina; Fischer, Markus; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schulze, Ernst-Detlef; Weisser, Wolfgang W; Luo, Guangjuan; Meyer, Sebastian Tobias (2016): Collection of aboveground community and species-specific plant biomass from the Jena Experiment (time series since 2002) [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.866358
Abstract:	This data set contains aboveground community biomass (Sown plant community, Weed plant community, and Unidentified plant material; all measured in biomass as dry weight) and species-specific biomass from the sown species of the dominance experiment plots of a large grassland biodiversity experiment (the Jena Experiment; see further details below). In the dominance experiment, 206 grassland plots of 3.5 x 3.5 m were established from a pool of 9 plant species that can be dominant in semi-natural grassland communities of the study region. In May 2002, varying numbers of plant species from this species pool were sown into the plots to create a gradient of plant species richness (1, 2, 3, 4, 6, and 9 species). Plots were maintained by bi-annual weeding and mowing. Aboveground community biomass was harvested in September 2002 on all experimental plots of the dominance experiment. This was done by clipping the vegetation at 3 cm above ground in two rectangles of 0.2 x 0.5 m per experimental plot. The location of these rectangles was assigned by random selection of coordinates within the central area of the plots (excluding an outer edge of 50cm). The positions of the rectangles within plots were identical for all plots. The harvested biomass was sorted into categories: individual species for the sown plant species, weed plant species (species not sown at the particular plot), detached dead plant material, and remaining plant material that could not be assigned to any category. The fresh mass of all biomass was determined and only biomass of one sample per plot could be dried to constant weight (70°C, >= 48 h). Dry mass of the other sample was calculated from the ratio of fresh to dry mass. Sown plant community biomass was calculated as the sum of the biomass of the individual sown species. The mean of both samples per plot and the individual measurements are provided in the data file. Overall, analyses of the community biomass data have identified species richness and the presence of particular species as an important driver of a positive biodiversity-productivity relationship.
Related to:	Roscher, Christiane; Temperton, Vicky; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schmitz, Martin; Schumacher, Jens; Buchmann, Nina; Weisser, Wolfgang W; Schulze, Ernst-Detlef (2005): Overyielding in experimental grassland communities - irrespective of species pool or spatial scale. Ecology Letters, 8(4), 419-429, https://doi.org/10.1111/j.1461-0248.2005.00736.x
Further details:	Plot information of the Jena Dominance Experiment (URI: https://store.pangaea.de/Publications/Jena_Experiment/PlotInformationDominanceExperiment.txt)
	Roscher, Christiane; Schumacher, Jens; Baade, Jussi; Wilcken, Sara; Gleixner, Gerd; Weisser, Wolfgang W; Schmid, Bernhard; Schulze, Ernst-Detlef (2004): The role of biodiversity for element cycling and trophic interactions: an experimental approach in a grassland community. Basic and Applied Ecology, 5(2), 107-121, https://doi.org/10.1078/1439-1791-00216
Project(s):	The Jena Experiment (JenExp) (URI: https://the-jena-experiment.de/)
Coverage:	LATITUDE: 50.946100 * LONGITUDE: 11.611300
	DATE/TIME START: 2002-01-01T00:00:00 * DATE/TIME END: 2002-12-31T00:00:00
	MINIMUM HEIGHT above ground: 0.485 m * MAXIMUM HEIGHT above ground: 0.485 m
Event(s):	JenExp_2002 (Jena Experiment 2002) * LATITUDE: 50.946100 * LONGITUDE: 11.611300 * DATE/TIME START: 2002-01-01T00:00:00 * DATE/TIME END: 2002-12-31T00:00:00 * LOCATION: Thuringia, Germany * METHOD/DEVICE: Experiment (EXP)
Comment:	There are two types of missing values contained in the dataset. Empty cells represent missing values that result from the design of the experiment when the respective value does not occur and could thus not be measured. For example, in the columns of species-specific biomass cells are left blank, when the species was not sown into the respective plot. Missing values that resulted from methodological problems, sampling errors, or lost samples/data are marked with "-9999".
	To calculate plot and annual means from the species specific biomass given per subsample it is important to be aware of the special missing values in the data set. Plots with single missing values indicated by "-9999", result in a difference between the following means: (1) first sum up species specific biomass per subsample for all contained species to calculated a sown species community biomass per subsample and then average the values over the subsamples per plot or (2) first average species specific biomass over subplots to get an average species specific biomass per plot and then sum these averages for all contained species to get an overall plot mean. 
	For data in monoculture plots only the mean of the two subsamples but not the two individual measurements are available.
	This datasets is part of a time series of measurements since 2002 (doi:10.1594/PANGAEA.866358). Dead plant material has been dried and weighted separately in later years, but has not been measured in 2002 because of space constrains in the drying chamber.
Parameter(s):	Experimental plot (Experimental plot) * COMMENT: Detailed explanations of plots and the plant diversity gradient are provided in the section "further details".
	Height aboveground, minimum [m] (Height abovegr min) * COMMENT: Vegetation was cut in 3cm above the soil surface.
	Height aboveground, maximum [m] (Height abovegr max) * COMMENT: Rough approximation of maximum vegetation height
	HEIGHT above ground [m] (Height) * GEOCODE * COMMENT: Average of min and max value
	Date/time start (Date/time start) * COMMENT: Of sampling campaign
	Date/time end (Date/time end) * COMMENT: Of sampling campaign
	Replicate (Repl) * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Unidentified plant material, biomass as dry weight [g/m**2] (Unid plant mat biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Trifolium repens, biomass as dry weight [g/m**2] (T. repens biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Trifolium pratense, biomass as dry weight [g/m**2] (T. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Poa trivialis, biomass as dry weight [g/m**2] (P. trivialis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Phleum pratense, biomass as dry weight [g/m**2] (P. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Geranium pratense, biomass as dry weight [g/m**2] (G. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Dactylis glomerata, biomass as dry weight [g/m**2] (D. glomerata biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Weeds plant community, biomass as dry weight [g/m**2] (Weeds biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Sown plant community, biomass as dry weight [g/m**2] (Sown plant biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Arrhenatherum elatius, biomass as dry weight [g/m**2] (A. elatius biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Anthriscus sylvestris, biomass as dry weight [g/m**2] (A. sylvestris biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Alopecurus pratensis, biomass as dry weight [g/m**2] (A. pratensis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	7547 data points
*/
Experimental plot	Height abovegr min [m]	Height abovegr max [m]	Height [m]	Date/time start	Date/time end	Repl	Unid plant mat biom [g/m**2]	T. repens biom [g/m**2]	T. pratense biom [g/m**2]	P. trivialis biom [g/m**2]	P. pratense biom [g/m**2]	G. pratense biom [g/m**2]	D. glomerata biom [g/m**2]	Weeds biom [g/m**2]	Sown plant biom [g/m**2]	A. elatius biom [g/m**2]	A. sylvestris biom [g/m**2]	A. pratensis biom [g/m**2]
B1B035	0.03	1	0.485	2002-09-02	2002-09-10	1	25.000		48.300	3.700			134.200	0.000	220.600	34.400		
B1B035	0.03	1	0.485	2002-09-02	2002-09-10	2	69.167		159.950	4.933			119.211	6.013	354.217	70.123		
B1B035	0.03	1	0.485	2002-09-02	2002-09-10	mean	47.080		104.130	4.320			126.710	3.010	287.410	52.260		
B1B037	0.03	1	0.485	2002-09-02	2002-09-10	1	-9999.000					-9999.000		-9999.000	-9999.000			
B1B037	0.03	1	0.485	2002-09-02	2002-09-10	2	-9999.000					-9999.000		-9999.000	-9999.000			
B1B037	0.03	1	0.485	2002-09-02	2002-09-10	mean	-9999.000					17.870		0.000	17.870			
B1B039	0.03	1	0.485	2002-09-02	2002-09-10	1	44.900		174.800					0.000	269.500	94.700		
B1B039	0.03	1	0.485	2002-09-02	2002-09-10	2	54.165		158.088					0.000	339.735	181.647		
B1B039	0.03	1	0.485	2002-09-02	2002-09-10	mean	49.530		166.440					0.000	304.620	138.170		
B1B041	0.03	1	0.485	2002-09-02	2002-09-10	1	26.200		73.700		122.200			6.300	309.400	113.500		
B1B041	0.03	1	0.485	2002-09-02	2002-09-10	2	37.610		77.943		62.095			24.360	236.203	96.164		
B1B041	0.03	1	0.485	2002-09-02	2002-09-10	mean	31.900		75.820		92.150			15.330	272.800	104.830		
B1B043	0.03	1	0.485	2002-09-02	2002-09-10	1	52.000	11.900	82.600		51.900		125.600	6.400	358.900	86.900	0.000	
B1B043	0.03	1	0.485	2002-09-02	2002-09-10	2	17.931	8.480	58.213		46.009		126.644	12.359	329.465	90.119	0.000	
B1B043	0.03	1	0.485	2002-09-02	2002-09-10	mean	34.970	10.190	70.410		48.950		126.120	9.380	344.180	88.510	0.000	
B1B048	0.03	1	0.485	2002-09-02	2002-09-10	1	-9999.000	-9999.000						-9999.000	-9999.000			
B1B048	0.03	1	0.485	2002-09-02	2002-09-10	2	-9999.000	-9999.000						-9999.000	-9999.000			
B1B048	0.03	1	0.485	2002-09-02	2002-09-10	mean	-9999.000	328.560						1.360	328.560			
B1B049	0.03	1	0.485	2002-09-02	2002-09-10	1	21.500						180.000	6.000	211.800			31.800
B1B049	0.03	1	0.485	2002-09-02	2002-09-10	2	37.452						439.848	0.000	478.761			38.913
B1B049	0.03	1	0.485	2002-09-02	2002-09-10	mean	29.480						309.920	3.000	345.280			35.360
B1B050	0.03	1	0.485	2002-09-02	2002-09-10	1	36.400	38.300			146.000	0.000	158.500	7.200	442.100	77.400		21.900
B1B050	0.03	1	0.485	2002-09-02	2002-09-10	2	45.340	37.221			163.520	0.000	186.211	0.436	454.440	57.244		10.244
B1B050	0.03	1	0.485	2002-09-02	2002-09-10	mean	40.870	37.760			154.760	0.000	172.360	3.820	448.270	67.320		16.070
B1B052	0.03	1	0.485	2002-09-02	2002-09-10	1	5.100	159.400						10.400	308.300			148.900
B1B052	0.03	1	0.485	2002-09-02	2002-09-10	2	15.980	102.288						0.000	277.880			175.593
B1B052	0.03	1	0.485	2002-09-02	2002-09-10	mean	10.540	130.840						5.200	293.090			162.250
B1B054	0.03	1	0.485	2002-09-02	2002-09-10	1	13.900		152.600			1.000		28.500	254.600	101.000	0.000	
B1B054	0.03	1	0.485	2002-09-02	2002-09-10	2	25.194		111.401			0.500		4.318	215.204	103.303	0.000	
B1B054	0.03	1	0.485	2002-09-02	2002-09-10	mean	19.550		132.000			0.750		16.410	234.900	102.150	0.000	
B1B060	0.03	1	0.485	2002-09-02	2002-09-10	1	10.700		234.200					0.600	374.900			140.700
B1B060	0.03	1	0.485	2002-09-02	2002-09-10	2	32.100		472.003					0.000	519.318			47.315
B1B060	0.03	1	0.485	2002-09-02	2002-09-10	mean	21.400		353.100					0.300	447.110			94.010
B1B061	0.03	1	0.485	2002-09-02	2002-09-10	1	42.600		303.000	18.000				0.000	321.000			
B1B061	0.03	1	0.485	2002-09-02	2002-09-10	2	20.898		534.094	15.709				8.909	549.803			
B1B061	0.03	1	0.485	2002-09-02	2002-09-10	mean	31.750		418.550	16.850				4.450	435.400			
B1B064	0.03	1	0.485	2002-09-02	2002-09-10	1	35.000					0.200		0.200	374.000	249.900		123.900
B1B064	0.03	1	0.485	2002-09-02	2002-09-10	2	47.660					0.400		5.000	251.884	152.424		99.060
B1B064	0.03	1	0.485	2002-09-02	2002-09-10	mean	41.330					0.300		2.600	312.940	201.160		111.480
B1B065	0.03	1	0.485	2002-09-02	2002-09-10	1	22.400					1.900		47.100	296.100	294.200		
B1B065	0.03	1	0.485	2002-09-02	2002-09-10	2	10.940					5.225		0.259	375.066	369.841		
B1B065	0.03	1	0.485	2002-09-02	2002-09-10	mean	16.670					3.560		23.680	335.580	332.020		
B1B066	0.03	1	0.485	2002-09-02	2002-09-10	1	49.100		181.100			0.300	312.600	0.000	494.000			
B1B066	0.03	1	0.485	2002-09-02	2002-09-10	2	28.232		169.340			0.600	221.390	4.454	391.330			
B1B066	0.03	1	0.485	2002-09-02	2002-09-10	mean	38.670		175.220			0.450	266.990	2.230	442.670			
B1B069	0.03	1	0.485	2002-09-02	2002-09-10	1	59.200	19.500	10.300	0.100	120.100	0.000	211.200	20.200	419.300	11.800	0.000	46.300
B1B069	0.03	1	0.485	2002-09-02	2002-09-10	2	48.785	0.000	26.378	1.500	54.499	0.000	113.196	2.525	312.724	83.962	0.000	33.188
B1B069	0.03	1	0.485	2002-09-02	2002-09-10	mean	53.990	9.750	18.340	0.800	87.300	0.000	162.200	11.360	366.010	47.880	0.000	39.740
B1B070	0.03	1	0.485	2002-09-02	2002-09-10	1	6.500		77.300	10.400		1.100		0.000	227.500			138.700
B1B070	0.03	1	0.485	2002-09-02	2002-09-10	2	47.273		122.168	15.294		16.500		4.009	302.873			148.911
B1B070	0.03	1	0.485	2002-09-02	2002-09-10	mean	26.890		99.730	12.850		8.800		2.000	265.190			143.810
B1B071	0.03	1	0.485	2002-09-02	2002-09-10	1	39.400						239.100	52.900	503.000	263.900		
B1B071	0.03	1	0.485	2002-09-02	2002-09-10	2	24.864						236.054	0.000	450.259	214.205		
B1B071	0.03	1	0.485	2002-09-02	2002-09-10	mean	32.130						237.580	26.450	476.630	239.050		
B1B072	0.03	1	0.485	2002-09-02	2002-09-10	1	1.100							0.000	157.700		0.000	157.700
B1B072	0.03	1	0.485	2002-09-02	2002-09-10	2	8.617							1.114	489.773		0.000	489.773
B1B072	0.03	1	0.485	2002-09-02	2002-09-10	mean	4.860							0.560	323.740		0.000	323.740
B1B074	0.03	1	0.485	2002-09-02	2002-09-10	1	46.600				246.900	0.000		1.500	457.400	133.000		77.500
B1B074	0.03	1	0.485	2002-09-02	2002-09-10	2	35.416				147.152	0.437		16.500	320.469	100.628		72.253
B1B074	0.03	1	0.485	2002-09-02	2002-09-10	mean	41.010				197.030	0.220		9.000	388.930	116.810		74.880
B1B078	0.03	1	0.485	2002-09-02	2002-09-10	1	22.000					1.800	238.400	3.700	298.500		0.000	58.300
B1B078	0.03	1	0.485	2002-09-02	2002-09-10	2	30.000					0.300	369.981	54.020	432.680		0.000	62.399
B1B078	0.03	1	0.485	2002-09-02	2002-09-10	mean	26.000					1.050	304.190	28.860	365.590		0.000	60.350
B1B079	0.03	1	0.485	2002-09-02	2002-09-10	1	6.800		233.900	28.900				0.000	262.800		0.000	
B1B079	0.03	1	0.485	2002-09-02	2002-09-10	2	4.533		176.455	8.500				1.559	184.955		0.000	
B1B079	0.03	1	0.485	2002-09-02	2002-09-10	mean	5.670		205.180	18.700				0.780	223.880		0.000	
B1B082	0.03	1	0.485	2002-09-02	2002-09-10	1	18.700				222.900			4.900	344.000		0.000	121.100
B1B082	0.03	1	0.485	2002-09-02	2002-09-10	2	13.541				139.779			12.682	180.600		0.000	40.820
B1B082	0.03	1	0.485	2002-09-02	2002-09-10	mean	16.120				181.340			8.790	262.300		0.000	80.960
B1B083	0.03	1	0.485	2002-09-02	2002-09-10	1	4.000	7.500	7.200	1.900			67.100	3.200	116.700		0.000	33.000
B1B083	0.03	1	0.485	2002-09-02	2002-09-10	2	22.286	35.625	159.537	4.614			109.428	5.120	325.144		0.000	15.941
B1B083	0.03	1	0.485	2002-09-02	2002-09-10	mean	13.140	21.560	83.370	3.260			88.260	4.160	220.920		0.000	24.470
B1B084	0.03	1	0.485	2002-09-02	2002-09-10	1	14.100	51.500	184.900		43.200			32.600	279.600		0.000	
B1B084	0.03	1	0.485	2002-09-02	2002-09-10	2	23.224	24.145	115.338		44.673			8.150	184.156		0.000	
B1B084	0.03	1	0.485	2002-09-02	2002-09-10	mean	18.660	37.820	150.120		43.940			20.380	231.880		0.000	
B1B087	0.03	1	0.485	2002-09-02	2002-09-10	1	20.700	287.300				10.900		0.000	298.200			
B1B087	0.03	1	0.485	2002-09-02	2002-09-10	2	50.809	400.838				3.706		0.445	404.544			
B1B087	0.03	1	0.485	2002-09-02	2002-09-10	mean	35.750	344.070				7.300		0.220	351.370			
B1B089	0.03	1	0.485	2002-09-02	2002-09-10	1	26.600	113.300		23.200				3.900	271.500	135.000		
B1B089	0.03	1	0.485	2002-09-02	2002-09-10	2	12.350	191.491		11.600				3.900	291.420	88.329		
B1B089	0.03	1	0.485	2002-09-02	2002-09-10	mean	19.480	152.400		17.400				3.900	281.460	111.660		
B1B091	0.03	1	0.485	2002-09-02	2002-09-10	1	0.000			141.400		9.900		4.900	151.300			
B1B091	0.03	1	0.485	2002-09-02	2002-09-10	2	0.000			111.697		44.289		88.200	155.986			
B1B091	0.03	1	0.485	2002-09-02	2002-09-10	mean	0.000			126.550		27.090		46.550	153.640			
B1B092	0.03	1	0.485	2002-09-02	2002-09-10	1	33.900							84.000	521.500	521.500	0.000	
B1B092	0.03	1	0.485	2002-09-02	2002-09-10	2	0.000							0.000	173.833	173.833	0.000	
B1B092	0.03	1	0.485	2002-09-02	2002-09-10	mean	16.950							42.000	347.670	347.670	0.000	
B1B095	0.03	1	0.485	2002-09-02	2002-09-10	1	37.500	26.300					138.500	0.000	394.200	229.400		
B1B095	0.03	1	0.485	2002-09-02	2002-09-10	2	20.070	41.727					200.517	0.000	340.519	98.275		
B1B095	0.03	1	0.485	2002-09-02	2002-09-10	mean	28.790	34.010					169.510	0.000	367.360	163.840		
B2B001	0.03	1	0.485	2002-09-02	2002-09-10	1	24.900			11.900			331.900	0.000	343.800			
B2B001	0.03	1	0.485	2002-09-02	2002-09-10	2	22.566			5.100			571.759	0.000	576.859			
B2B001	0.03	1	0.485	2002-09-02	2002-09-10	mean	23.730			8.500			451.830	0.000	460.330			
B2B002	0.03	1	0.485	2002-09-02	2002-09-10	1	27.500	6.400	0.000	0.700	6.500	21.500	25.800	0.000	106.600	31.800	0.000	13.900
B2B002	0.03	1	0.485	2002-09-02	2002-09-10	2	40.615	60.800	49.537	0.525	43.522	0.000	84.577	271.047	264.545	13.953	0.000	11.631
B2B002	0.03	1	0.485	2002-09-02	2002-09-10	mean	34.060	33.600	24.770	0.610	25.010	10.750	55.190	135.520	185.570	22.880	0.000	12.770
B2B005	0.03	1	0.485	2002-09-02	2002-09-10	1	9.100	161.200				2.300		0.000	163.500			
B2B005	0.03	1	0.485	2002-09-02	2002-09-10	2	16.900	213.788				210.833		72.160	424.621			
B2B005	0.03	1	0.485	2002-09-02	2002-09-10	mean	13.000	187.490				106.570		36.080	294.060			
B2B007	0.03	1	0.485	2002-09-02	2002-09-10	1	39.500	208.000						1.200	406.200			198.200
B2B007	0.03	1	0.485	2002-09-02	2002-09-10	2	19.126	200.616						1.400	271.420			70.804
B2B007	0.03	1	0.485	2002-09-02	2002-09-10	mean	29.310	204.310						1.300	338.810			134.500
B2B008	0.03	1	0.485	2002-09-02	2002-09-10	1	-9999.000				-9999.000			-9999.000	-9999.000			
B2B008	0.03	1	0.485	2002-09-02	2002-09-10	2	-9999.000				-9999.000			-9999.000	-9999.000			
B2B008	0.03	1	0.485	2002-09-02	2002-09-10	mean	-9999.000				384.090			1.610	384.090			
B2B010	0.03	1	0.485	2002-09-02	2002-09-10	1	9.600				184.700	13.200		0.000	197.900			
B2B010	0.03	1	0.485	2002-09-02	2002-09-10	2	0.600				429.739	0.259		0.000	429.998			
B2B010	0.03	1	0.485	2002-09-02	2002-09-10	mean	5.100				307.220	6.730		0.000	313.950			
B2B012	0.03	1	0.485	2002-09-02	2002-09-10	1	4.100		101.600			0.000	279.200	0.200	380.800			
B2B012	0.03	1	0.485	2002-09-02	2002-09-10	2	0.000		272.894			0.873	119.804	0.000	393.571			
B2B012	0.03	1	0.485	2002-09-02	2002-09-10	mean	2.050		187.250			0.440	199.500	0.100	387.190			
B2B013	0.03	1	0.485	2002-09-02	2002-09-10	1	9.400	190.100		22.500				0.000	212.600			
B2B013	0.03	1	0.485	2002-09-02	2002-09-10	2	2.269	82.137		22.734				14.254	104.872			
B2B013	0.03	1	0.485	2002-09-02	2002-09-10	mean	5.830	136.120		22.620				7.130	158.740			
B2B015	0.03	1	0.485	2002-09-02	2002-09-10	1	0.000		103.700	19.800		6.000		20.800	172.400			42.900
B2B015	0.03	1	0.485	2002-09-02	2002-09-10	2	1.840		162.873	38.893		0.000		22.128	222.958			21.192
B2B015	0.03	1	0.485	2002-09-02	2002-09-10	mean	0.920		133.290	29.350		3.000		21.460	197.680			32.050
B2B018	0.03	1	0.485	2002-09-02	2002-09-10	1	0.000	178.100						7.500	178.100		0.000	
B2B018	0.03	1	0.485	2002-09-02	2002-09-10	2	1.840	313.309						2.083	313.309		0.000	
B2B018	0.03	1	0.485	2002-09-02	2002-09-10	mean	0.920	245.700						4.790	245.700		0.000	
B2B019	0.03	1	0.485	2002-09-02	2002-09-10	1	87.800				167.100			1.600	435.800	268.700		
B2B019	0.03	1	0.485	2002-09-02	2002-09-10	2	46.327				275.419			2.133	666.877	391.458		
B2B019	0.03	1	0.485	2002-09-02	2002-09-10	mean	67.060				221.260			1.870	551.340	330.080		
B2B020	0.03	1	0.485	2002-09-02	2002-09-10	1	-9999.000		-9999.000					-9999.000	-9999.000			
B2B020	0.03	1	0.485	2002-09-02	2002-09-10	2	-9999.000		-9999.000					-9999.000	-9999.000			
B2B020	0.03	1	0.485	2002-09-02	2002-09-10	mean	-9999.000		504.060					6.670	504.060			
B2B023	0.03	1	0.485	2002-09-02	2002-09-10	1	17.700	123.000			72.800	0.000		1.000	195.800			
B2B023	0.03	1	0.485	2002-09-02	2002-09-10	2	9.089	138.408			64.758	2.838		3.375	206.005			
B2B023	0.03	1	0.485	2002-09-02	2002-09-10	mean	13.390	130.700			68.780	1.420		2.190	200.900			
B2B024	0.03	1	0.485	2002-09-02	2002-09-10	1	37.300	358.800		20.300				7.500	595.500	216.400		
B2B024	0.03	1	0.485	2002-09-02	2002-09-10	2	16.244	120.229		7.858				0.479	272.834	144.746		
B2B024	0.03	1	0.485	2002-09-02	2002-09-10	mean	26.770	239.510		14.080				3.990	434.170	180.570		
B2B025	0.03	1	0.485	2002-09-02	2002-09-10	1	21.400	113.400						5.600	319.500	206.100		
B2B025	0.03	1	0.485	2002-09-02	2002-09-10	2	88.657	42.629						15.888	292.934	250.305		
B2B025	0.03	1	0.485	2002-09-02	2002-09-10	mean	55.030	78.010						10.740	306.220	228.200		
B2B026	0.03	1	0.485	2002-09-02	2002-09-10	1	3.400			43.800				0.100	113.900			70.100
B2B026	0.03	1	0.485	2002-09-02	2002-09-10	2	0.850			25.456				23.600	143.520			118.063
B2B026	0.03	1	0.485	2002-09-02	2002-09-10	mean	2.130			34.630				11.850	128.710			94.080
B2B027	0.03	1	0.485	2002-09-02	2002-09-10	1	9.300	11.600	55.600				92.400	14.500	193.900	34.300		
B2B027	0.03	1	0.485	2002-09-02	2002-09-10	2	18.600	13.810	46.442				199.837	2.753	389.165	129.076		
B2B027	0.03	1	0.485	2002-09-02	2002-09-10	mean	13.950	12.700	51.020				146.120	8.630	291.530	81.690		
B2B032	0.03	1	0.485	2002-09-02	2002-09-10	1	10.500			8.800		0.056	188.700	2.000	197.556			
B2B032	0.03	1	0.485	2002-09-02	2002-09-10	2	13.588			18.635		0.056	220.470	14.167	239.161			
B2B032	0.03	1	0.485	2002-09-02	2002-09-10	mean	12.040			13.720		0.060	204.580	8.080	218.360			
B2B035	0.03	1	0.485	2002-09-02	2002-09-10	1	0.000			36.100				2.000	36.100		0.000	
B2B035	0.03	1	0.485	2002-09-02	2002-09-10	2	0.613			164.341				1.500	164.341		0.000	
B2B035	0.03	1	0.485	2002-09-02	2002-09-10	mean	0.310			100.220				1.750	100.220		0.000	
B2B036	0.03	1	0.485	2002-09-02	2002-09-10	1	25.400	28.400	6.800	2.800		0.075	204.900	0.000	265.075	22.100		
B2B036	0.03	1	0.485	2002-09-02	2002-09-10	2	14.328	12.356	55.156	1.120		0.075	30.667	6.682	111.392	12.019		
B2B036	0.03	1	0.485	2002-09-02	2002-09-10	mean	19.860	20.380	30.980	1.960		0.080	117.780	3.340	188.230	17.060		
B2B039	0.03	1	0.485	2002-09-02	2002-09-10	1	27.000					2.200		8.300	241.600	191.100		48.300
B2B039	0.03	1	0.485	2002-09-02	2002-09-10	2	18.849					1.925		7.954	232.282	141.986		88.371
B2B039	0.03	1	0.485	2002-09-02	2002-09-10	mean	22.920					2.060		8.130	236.940	166.540		68.340
B2B040	0.03	1	0.485	2002-09-02	2002-09-10	1	19.600	17.700			34.500	0.000	127.600	3.400	179.800			
B2B040	0.03	1	0.485	2002-09-02	2002-09-10	2	11.324	42.756			55.367	2.402	190.124	4.708	290.649			
B2B040	0.03	1	0.485	2002-09-02	2002-09-10	mean	15.460	30.230			44.930	1.200	158.860	4.050	235.220			
B2B043	0.03	1	0.485	2002-09-02	2002-09-10	1	-9999.000			-9999.000				-9999.000	-9999.000			
B2B043	0.03	1	0.485	2002-09-02	2002-09-10	2	-9999.000			-9999.000				-9999.000	-9999.000			
B2B043	0.03	1	0.485	2002-09-02	2002-09-10	mean	-9999.000			78.260				0.000	78.260			
B2B044	0.03	1	0.485	2002-09-02	2002-09-10	1	15.500	257.600						7.000	388.100		0.000	130.500
B2B044	0.03	1	0.485	2002-09-02	2002-09-10	2	15.500	158.707						1.815	239.222		0.000	80.516
B2B044	0.03	1	0.485	2002-09-02	2002-09-10	mean	15.500	208.150						4.410	313.660		0.000	105.510
B2B046	0.03	1	0.485	2002-09-02	2002-09-10	1	0.000	270.700				2.900		6.000	273.600		0.000	
B2B046	0.03	1	0.485	2002-09-02	2002-09-10	2	42.331	182.437				1.450		2.875	183.887		0.000	
B2B046	0.03	1	0.485	2002-09-02	2002-09-10	mean	21.170	226.570				2.180		4.440	228.740		0.000	
B2B051	0.03	1	0.485	2002-09-02	2002-09-10	1	44.900			11.100	205.400		322.500	0.000	539.000			
B2B051	0.03	1	0.485	2002-09-02	2002-09-10	2	36.976			27.750	53.105		246.477	0.891	327.332			
B2B051	0.03	1	0.485	2002-09-02	2002-09-10	mean	40.940			19.430	129.250		284.490	0.450	433.170			
B2B053	0.03	1	0.485	2002-09-02	2002-09-10	1	22.600				93.400		273.800	0.300	367.200			
B2B053	0.03	1	0.485	2002-09-02	2002-09-10	2	55.244				80.625		277.024	0.000	357.649			
B2B053	0.03	1	0.485	2002-09-02	2002-09-10	mean	38.920				87.010		275.410	0.150	362.420			
B2B054	0.03	1	0.485	2002-09-02	2002-09-10	1	24.900			15.800	104.700		218.400	1.400	338.900		0.000	
B2B054	0.03	1	0.485	2002-09-02	2002-09-10	2	44.674			24.768	171.354		392.824	0.000	588.945		0.000	
B2B054	0.03	1	0.485	2002-09-02	2002-09-10	mean	34.790			20.280	138.030		305.610	0.700	463.920		0.000	
B2B055	0.03	1	0.485	2002-09-02	2002-09-10	1	49.700		79.900		120.000	0.050	157.400	0.000	389.950		0.000	32.600
B2B055	0.03	1	0.485	2002-09-02	2002-09-10	2	20.403		49.350		22.009	0.150	256.984	5.345	341.898		0.000	13.406
B2B055	0.03	1	0.485	2002-09-02	2002-09-10	mean	35.050		64.630		71.000	0.100	207.190	2.670	365.920		0.000	23.000
B2B060	0.03	1	0.485	2002-09-02	2002-09-10	1	36.100				123.300	15.300		0.000	371.900	210.000		23.300
B2B060	0.03	1	0.485	2002-09-02	2002-09-10	2	45.770				212.215	0.000		12.472	393.230	98.602		82.413
B2B060	0.03	1	0.485	2002-09-02	2002-09-10	mean	40.930				167.760	7.650		6.240	382.570	154.300		52.860
B2B061	0.03	1	0.485	2002-09-02	2002-09-10	1	-9999.000						-9999.000	-9999.000	-9999.000			
