/* DATA DESCRIPTION:
Citation:	Weigelt, Alexandra; Weisser, Wolfgang W (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Dominance Experiment, year 2008) [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.846672, 
	In: Weigelt, Alexandra; Ebeling, Anne; Roscher, Christiane; Temperton, Vicky; De Luca, Enrica; Wagg, Cameron; Buchmann, Nina; Fischer, Markus; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schulze, Ernst-Detlef; Weisser, Wolfgang W; Luo, Guangjuan; Meyer, Sebastian Tobias (2016): Collection of aboveground community and species-specific plant biomass from the Jena Experiment (time series since 2002) [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.866358
Abstract:	This data set contains aboveground community plant biomass (Sown plant community, Weed plant community, Dead plant material, and Unidentified plant material; all measured in biomass as dry weight) and species-specific biomass from the sown species of the dominance experiment plots of a large grassland biodiversity experiment (the Jena Experiment; see further details below). In the dominance experiment, 206 grassland plots of 3.5 x 3.5 m were established from a pool of 9 plant species that can be dominant in semi-natural grassland communities of the study region. In May 2002, varying numbers of plant species from this species pool were sown into the plots to create a gradient of plant species richness (1, 2, 3, 4, 6, and 9 species). Plots were maintained by bi-annual weeding and mowing. Aboveground community biomass was harvested twice in May and August 2008 on all experimental plots of the dominance experiment. This was done by clipping the vegetation at 3 cm above ground in two rectangles of 0.2 x 0.5 m per experimental plot. The location of these rectangles was assigned by random selection of coordinates within the central area of the plots (excluding an outer edge of 50cm). The positions of the rectangles within plots were identical for all plots. The harvested biomass was sorted into categories: individual species for the sown plant species, weed plant species (species not sown at the particular plot), detached dead plant material, and remaining plant material that could not be assigned to any category. All biomass was dried to constant weight (70°C, >= 48 h) and weighed. Sown plant community biomass was calculated as the sum of the biomass of the individual sown species. The mean of both samples per plot and the individual measurements are provided in the data file. Overall, analyses of the community biomass data have identified species richness and the presence of particular species as an important driver of a positive biodiversity-productivity relationship.
Related to:	Roscher, Christiane; Temperton, Vicky; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schmitz, Martin; Schumacher, Jens; Buchmann, Nina; Weisser, Wolfgang W; Schulze, Ernst-Detlef (2005): Overyielding in experimental grassland communities - irrespective of species pool or spatial scale. Ecology Letters, 8(4), 419-429, https://doi.org/10.1111/j.1461-0248.2005.00736.x
Further details:	Plot information of the Jena Dominance Experiment (URI: https://store.pangaea.de/Publications/Jena_Experiment/PlotInformationDominanceExperiment.txt)
	Roscher, Christiane; Schumacher, Jens; Baade, Jussi; Wilcken, Sara; Gleixner, Gerd; Weisser, Wolfgang W; Schmid, Bernhard; Schulze, Ernst-Detlef (2004): The role of biodiversity for element cycling and trophic interactions: an experimental approach in a grassland community. Basic and Applied Ecology, 5(2), 107-121, https://doi.org/10.1078/1439-1791-00216
Project(s):	The Jena Experiment (JenExp) (URI: https://the-jena-experiment.de/)
Coverage:	LATITUDE: 50.946100 * LONGITUDE: 11.611300
	DATE/TIME START: 2008-01-01T00:00:00 * DATE/TIME END: 2008-12-31T00:00:00
	MINIMUM HEIGHT above ground: 0.485 m * MAXIMUM HEIGHT above ground: 0.485 m
Event(s):	JenExp_2008 (Jena Experiment 2008) * LATITUDE: 50.946100 * LONGITUDE: 11.611300 * DATE/TIME START: 2008-01-01T00:00:00 * DATE/TIME END: 2008-12-31T00:00:00 * LOCATION: Thuringia, Germany * METHOD/DEVICE: Experiment (EXP)
Comment:	There are two types of missing values contained in the dataset. Empty cells represent missing values that result from the design of the experiment when the respective value does not occur and could thus not be measured. For example, in the columns of species-specific biomass cells are left blank, when the species was not sown into the respective plot. Missing values that resulted from methodological problems, sampling errors, or lost samples/data are marked with "-9999".
	To calculate plot and annual means from the species specific biomass given per subsample it is important to be aware of the special missing values in the data set. Plots with single missing values indicated by "-9999", result in a difference between the following means: (1) first sum up species specific biomass per subsample for all contained species to calculated a sown species community biomass per subsample and then average the values over the subsamples per plot or (2) first average species specific biomass over subplots to get an average species specific biomass per plot and then sum these averages for all contained species to get an overall plot mean. 
	This datasets is part of a time series of measurements since 2002 (doi:10.1594/PANGAEA.866358).
Parameter(s):	Experimental plot (Experimental plot) * COMMENT: Detailed explanations of plots and the plant diversity gradient are provided in the section "further details".
	Height aboveground, minimum [m] (Height abovegr min) * COMMENT: Vegetation was cut in 3cm above the soil surface.
	Height aboveground, maximum [m] (Height abovegr max) * COMMENT: Rough approximation of maximum vegetation height
	HEIGHT above ground [m] (Height) * GEOCODE * COMMENT: Average of min and max value
	Date/time start (Date/time start) * COMMENT: Of sampling campaign
	Date/time end (Date/time end) * COMMENT: Of sampling campaign
	Replicate (Repl) * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Sown plant community, biomass as dry weight [g/m**2] (Sown plant biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Dead plant material, biomass as dry weight [g/m**2] (Dead plant mat biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Unidentified plant material, biomass as dry weight [g/m**2] (Unid plant mat biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Weeds plant community, biomass as dry weight [g/m**2] (Weeds biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Trifolium repens, biomass as dry weight [g/m**2] (T. repens biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Trifolium pratense, biomass as dry weight [g/m**2] (T. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Poa trivialis, biomass as dry weight [g/m**2] (P. trivialis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Phleum pratense, biomass as dry weight [g/m**2] (P. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Geranium pratense, biomass as dry weight [g/m**2] (G. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Dactylis glomerata, biomass as dry weight [g/m**2] (D. glomerata biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Arrhenatherum elatius, biomass as dry weight [g/m**2] (A. elatius biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Anthriscus sylvestris, biomass as dry weight [g/m**2] (A. sylvestris biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Alopecurus pratensis, biomass as dry weight [g/m**2] (A. pratensis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	16357 data points
*/
Experimental plot	Height abovegr min [m]	Height abovegr max [m]	Height [m]	Date/time start	Date/time end	Repl	Sown plant biom [g/m**2]	Dead plant mat biom [g/m**2]	Unid plant mat biom [g/m**2]	Weeds biom [g/m**2]	T. repens biom [g/m**2]	T. pratense biom [g/m**2]	P. trivialis biom [g/m**2]	P. pratense biom [g/m**2]	G. pratense biom [g/m**2]	D. glomerata biom [g/m**2]	A. elatius biom [g/m**2]	A. sylvestris biom [g/m**2]	A. pratensis biom [g/m**2]
B1B016	0.03	1	0.485	2008-08-25	2008-08-30	1	0.000	0.000	0.000	73.100		0.000						0.000	
B1B016	0.03	1	0.485	2008-08-25	2008-08-30	2	0.000	0.000	0.000	138.700		0.000						0.000	
B1B016	0.03	1	0.485	2008-08-25	2008-08-30	mean	0.000	0.000	0.000	105.900		0.000						0.000	
B1B017	0.03	1	0.485	2008-05-26	2008-06-30	1	378.680	8.900	0.000	242.400			18.700	6.900			352.700	0.380	
B1B017	0.03	1	0.485	2008-05-26	2008-06-30	2	55.000	8.100	0.000	379.100			20.000	0.000			0.000	35.000	
B1B017	0.03	1	0.485	2008-05-26	2008-06-30	mean	216.800	8.500	0.000	310.800			19.400	3.500			176.400	17.700	
B1B017	0.03	1	0.485	2008-08-25	2008-08-30	1	72.800	14.400	0.000	5.300			0.000	0.000			72.800	0.000	
B1B017	0.03	1	0.485	2008-08-25	2008-08-30	2	100.100	15.800	0.000	19.400			0.000	0.000			96.000	4.100	
B1B017	0.03	1	0.485	2008-08-25	2008-08-30	mean	86.500	15.100	0.000	12.400			0.000	0.000			84.400	2.100	
B1B019	0.03	1	0.485	2008-05-26	2008-06-30	1	245.500	20.600	2.900	155.700			59.300	11.900		174.300			
B1B019	0.03	1	0.485	2008-05-26	2008-06-30	2	352.800	13.300	0.000	138.900			51.900	42.000		258.900			
B1B019	0.03	1	0.485	2008-05-26	2008-06-30	mean	299.200	17.000	1.500	147.300			55.600	27.000		216.600			
B1B019	0.03	1	0.485	2008-08-25	2008-08-30	1	7.200	8.000	0.000	31.000			0.000	0.000		7.200			
B1B019	0.03	1	0.485	2008-08-25	2008-08-30	2	33.400	13.000	0.000	16.800			0.000	0.000		33.400			
B1B019	0.03	1	0.485	2008-08-25	2008-08-30	mean	20.300	10.500	0.000	23.900			0.000	0.000		20.300			
B1B021	0.03	1	0.485	2008-05-26	2008-06-30	1	394.700	14.600	0.000	201.500	0.000	0.000		25.700					369.000
B1B021	0.03	1	0.485	2008-05-26	2008-06-30	2	248.100	11.600	0.000	389.700	0.000	0.000		0.000					248.100
B1B021	0.03	1	0.485	2008-05-26	2008-06-30	mean	321.400	13.100	0.000	295.600	0.000	0.000		12.900					308.600
B1B021	0.03	1	0.485	2008-08-25	2008-08-30	1	26.850	10.500	0.000	39.600	0.950	0.000		0.000					25.900
B1B021	0.03	1	0.485	2008-08-25	2008-08-30	2	7.100	25.400	0.000	78.400	0.000	0.000		7.100					0.000
B1B021	0.03	1	0.485	2008-08-25	2008-08-30	mean	17.000	18.000	0.000	59.000	0.500	0.000		3.600					13.000
B1B022	0.03	1	0.485	2008-05-26	2008-06-30	1	3.980	9.480	0.000	551.200			3.980						
B1B022	0.03	1	0.485	2008-05-26	2008-06-30	2	4.930	8.850	0.000	480.300			4.930						
B1B022	0.03	1	0.485	2008-05-26	2008-06-30	mean	4.500	9.200	0.000	515.800			4.500						
B1B022	0.03	1	0.485	2008-08-25	2008-08-30	1	0.000	0.000	0.000	37.500			0.000						
B1B022	0.03	1	0.485	2008-08-25	2008-08-30	2	0.220	5.550	0.000	49.500			0.220						
B1B022	0.03	1	0.485	2008-08-25	2008-08-30	mean	0.100	2.800	0.000	43.500			0.100						
B1B023	0.03	1	0.485	2008-05-26	2008-06-30	1	177.800	28.000	0.000	183.100	0.000					177.800			
B1B023	0.03	1	0.485	2008-05-26	2008-06-30	2	88.740	43.230	0.000	240.500	0.140					88.600			
B1B023	0.03	1	0.485	2008-05-26	2008-06-30	mean	133.300	35.600	0.000	211.800	0.100					133.200			
B1B023	0.03	1	0.485	2008-08-25	2008-08-30	1	45.500	11.830	0.000	21.300	0.000					45.500			
B1B023	0.03	1	0.485	2008-08-25	2008-08-30	2	20.100	6.680	0.000	37.100	0.000					20.100			
B1B023	0.03	1	0.485	2008-08-25	2008-08-30	mean	32.800	9.300	0.000	29.200	0.000					32.800			
B1B024	0.03	1	0.485	2008-05-26	2008-06-30	1	244.800	17.000	0.000	202.200	50.900					109.500			84.400
B1B024	0.03	1	0.485	2008-05-26	2008-06-30	2	279.200	16.900	0.000	401.500	0.000					131.600			147.600
B1B024	0.03	1	0.485	2008-05-26	2008-06-30	mean	262.000	17.000	0.000	301.900	25.500					120.600			116.000
B1B024	0.03	1	0.485	2008-08-25	2008-08-30	1	44.980	12.300	0.610	7.100	8.480					14.300			22.200
B1B024	0.03	1	0.485	2008-08-25	2008-08-30	2	49.550	15.700	0.000	27.200	0.030					41.400			8.120
B1B024	0.03	1	0.485	2008-08-25	2008-08-30	mean	47.300	14.000	0.300	17.200	4.300					27.900			15.200
B1B025	0.03	1	0.485	2008-05-26	2008-06-30	1	0.000	43.900	0.000	275.500		0.000							
B1B025	0.03	1	0.485	2008-05-26	2008-06-30	2	4.396	59.800	0.000	194.500		4.396							
B1B025	0.03	1	0.485	2008-05-26	2008-06-30	mean	2.200	51.900	0.000	235.000		2.200							
B1B025	0.03	1	0.485	2008-08-25	2008-08-30	1	4.850	1.450	0.000	40.200		4.850							
B1B025	0.03	1	0.485	2008-08-25	2008-08-30	2	4.820	1.700	0.000	45.200		4.820							
B1B025	0.03	1	0.485	2008-08-25	2008-08-30	mean	4.800	1.600	0.000	42.700		4.800							
B1B026	0.03	1	0.485	2008-05-26	2008-06-30	1	186.700	28.800	0.000	345.000		0.000		186.700					
B1B026	0.03	1	0.485	2008-05-26	2008-06-30	2	145.600	8.070	0.000	280.000		55.100		90.500					
B1B026	0.03	1	0.485	2008-05-26	2008-06-30	mean	166.200	18.400	0.000	312.500		27.600		138.600					
B1B026	0.03	1	0.485	2008-08-25	2008-08-30	1	0.000	6.710	0.000	39.400		0.000		0.000					
B1B026	0.03	1	0.485	2008-08-25	2008-08-30	2	1.060	12.520	0.000	59.200		0.000		1.060					
B1B026	0.03	1	0.485	2008-08-25	2008-08-30	mean	0.500	9.600	0.000	49.300		0.000		0.500					
B1B028	0.03	1	0.485	2008-05-26	2008-06-30	1	-9999.000	-9999.000	-9999.000	-9999.000					-9999.000	-9999.000			
B1B028	0.03	1	0.485	2008-05-26	2008-06-30	2	30.690	19.900	0.000	240.400					2.190	28.500			
B1B028	0.03	1	0.485	2008-05-26	2008-06-30	mean	30.700	19.900	0.000	240.400					2.200	28.500			
B1B028	0.03	1	0.485	2008-08-25	2008-08-30	1	0.890	1.620	0.000	39.700					0.120	0.770			
B1B028	0.03	1	0.485	2008-08-25	2008-08-30	2	41.000	2.510	0.000	5.800					34.300	6.700			
B1B028	0.03	1	0.485	2008-08-25	2008-08-30	mean	20.900	2.100	0.000	22.800					17.200	3.700			
B1B031	0.03	1	0.485	2008-05-26	2008-06-30	1	541.700	13.600	0.000	35.200	2.300	0.000	75.300	0.000	0.000	10.300	281.100	0.000	172.700
B1B031	0.03	1	0.485	2008-05-26	2008-06-30	2	807.230	20.400	0.000	23.300	0.000	0.430	131.000	2.500	0.000	72.500	525.500	0.000	75.300
B1B031	0.03	1	0.485	2008-05-26	2008-06-30	mean	674.500	17.000	0.000	29.300	1.200	0.200	103.200	1.300	0.000	41.400	403.300	0.000	124.000
B1B031	0.03	1	0.485	2008-08-25	2008-08-30	1	86.227	7.040	0.000	1.050	0.000	0.280	0.047	0.000	45.000	17.300	23.600	0.000	0.000
B1B031	0.03	1	0.485	2008-08-25	2008-08-30	2	29.606	5.230	0.000	0.000	0.071	0.000	0.000	0.095	0.000	8.040	12.300	0.000	9.100
B1B031	0.03	1	0.485	2008-08-25	2008-08-30	mean	57.900	6.100	0.000	0.500	0.000	0.100	0.000	0.000	22.500	12.700	18.000	0.000	4.600
B1B034	0.03	1	0.485	2008-05-26	2008-06-30	1	188.363	21.300	0.000	537.000		0.023				11.640		0.000	176.700
B1B034	0.03	1	0.485	2008-05-26	2008-06-30	2	132.750	10.600	0.000	409.100		0.270				7.430		3.350	121.700
B1B034	0.03	1	0.485	2008-05-26	2008-06-30	mean	160.600	16.000	0.000	473.100		0.100				9.500		1.700	149.200
B1B034	0.03	1	0.485	2008-08-25	2008-08-30	1	9.550	0.850	0.000	21.600		0.090				1.000		0.310	8.150
B1B034	0.03	1	0.485	2008-08-25	2008-08-30	2	49.570	5.740	0.000	15.000		0.180				0.590		0.000	48.800
B1B034	0.03	1	0.485	2008-08-25	2008-08-30	mean	29.600	3.300	0.000	18.300		0.100				0.800		0.200	28.500
B1B035	0.03	1	0.485	2008-05-26	2008-06-30	1	384.600	9.200	0.000	36.300		0.000	124.200			38.700	221.700		
B1B035	0.03	1	0.485	2008-05-26	2008-06-30	2	552.210	17.700	0.000	14.500		0.020	95.400			11.490	445.300		
B1B035	0.03	1	0.485	2008-05-26	2008-06-30	mean	468.400	13.500	0.000	25.400		0.000	109.800			25.100	333.500		
B1B035	0.03	1	0.485	2008-08-25	2008-08-30	1	72.080	6.560	0.000	1.350		0.000	0.000			2.780	69.300		
B1B035	0.03	1	0.485	2008-08-25	2008-08-30	2	28.950	5.250	0.000	20.500		0.000	4.750			10.060	14.140		
B1B035	0.03	1	0.485	2008-08-25	2008-08-30	mean	50.500	5.900	0.000	10.900		0.000	2.400			6.400	41.700		
B1B037	0.03	1	0.485	2008-05-26	2008-06-30	1	9.200	37.800	1.800	195.800					9.200				
B1B037	0.03	1	0.485	2008-05-26	2008-06-30	2	0.700	7.800	0.000	140.200					0.700				
B1B037	0.03	1	0.485	2008-05-26	2008-06-30	mean	5.000	22.800	0.900	168.000					5.000				
B1B037	0.03	1	0.485	2008-08-25	2008-08-30	1	13.200	4.930	0.000	32.200					13.200				
B1B037	0.03	1	0.485	2008-08-25	2008-08-30	2	8.100	3.770	0.000	32.200					8.100				
B1B037	0.03	1	0.485	2008-08-25	2008-08-30	mean	10.700	4.400	0.000	32.200					10.700				
B1B039	0.03	1	0.485	2008-05-26	2008-06-30	1	372.400	16.690	0.000	213.000		31.200					341.200		
B1B039	0.03	1	0.485	2008-05-26	2008-06-30	2	324.290	7.580	0.000	120.900		9.190					315.100		
B1B039	0.03	1	0.485	2008-05-26	2008-06-30	mean	348.300	12.100	0.000	167.000		20.200					328.200		
B1B039	0.03	1	0.485	2008-08-25	2008-08-30	1	58.560	4.330	0.000	0.440		1.960					56.600		
B1B039	0.03	1	0.485	2008-08-25	2008-08-30	2	178.500	0.000	0.000	16.500		0.000					178.500		
B1B039	0.03	1	0.485	2008-08-25	2008-08-30	mean	118.500	2.200	0.000	8.500		1.000					117.600		
B1B041	0.03	1	0.485	2008-05-26	2008-06-30	1	380.890	10.890	0.000	206.900		0.190		0.000			380.700		
B1B041	0.03	1	0.485	2008-05-26	2008-06-30	2	83.524	14.330	0.000	387.500		0.024		0.000			83.500		
B1B041	0.03	1	0.485	2008-05-26	2008-06-30	mean	232.200	12.600	0.000	297.200		0.100		0.000			232.100		
B1B041	0.03	1	0.485	2008-08-25	2008-08-30	1	48.012	5.730	0.000	19.000		0.012		0.000			48.000		
B1B041	0.03	1	0.485	2008-08-25	2008-08-30	2	164.400	20.900	0.000	0.970		0.000		0.000			164.400		
B1B041	0.03	1	0.485	2008-08-25	2008-08-30	mean	106.200	13.300	0.000	10.000		0.000		0.000			106.200		
B1B043	0.03	1	0.485	2008-05-26	2008-06-30	1	686.650	11.060	0.000	118.900	0.230	0.110		0.000		672.600	7.050	6.660	
B1B043	0.03	1	0.485	2008-05-26	2008-06-30	2	659.300	14.820	0.000	146.800	0.080	8.260		1.360		495.200	68.700	85.700	
B1B043	0.03	1	0.485	2008-05-26	2008-06-30	mean	673.000	12.900	0.000	132.900	0.200	4.200		0.700		583.900	37.900	46.200	
B1B043	0.03	1	0.485	2008-08-25	2008-08-30	1	49.280	10.830	0.000	12.100	0.000	1.040		0.000		41.000	7.240	0.000	
B1B043	0.03	1	0.485	2008-08-25	2008-08-30	2	72.980	9.800	0.000	11.700	0.000	1.980		0.000		46.700	18.200	6.100	
B1B043	0.03	1	0.485	2008-08-25	2008-08-30	mean	61.100	10.300	0.000	11.900	0.000	1.500		0.000		43.900	12.700	3.100	
B1B048	0.03	1	0.485	2008-05-26	2008-06-30	1	200.200	5.750	0.000	221.100	200.200								
B1B048	0.03	1	0.485	2008-05-26	2008-06-30	2	222.500	2.470	0.000	42.800	222.500								
B1B048	0.03	1	0.485	2008-05-26	2008-06-30	mean	211.400	4.100	0.000	132.000	211.400								
B1B048	0.03	1	0.485	2008-08-25	2008-08-30	1	117.200	21.800	0.000	9.300	117.200								
B1B048	0.03	1	0.485	2008-08-25	2008-08-30	2	56.300	0.000	0.000	60.900	56.300								
B1B048	0.03	1	0.485	2008-08-25	2008-08-30	mean	86.800	10.900	0.000	35.100	86.800								
B1B049	0.03	1	0.485	2008-05-26	2008-06-30	1	397.100	13.100	0.000	162.800						330.500			66.600
B1B049	0.03	1	0.485	2008-05-26	2008-06-30	2	384.600	6.600	0.000	117.400						284.800			99.800
B1B049	0.03	1	0.485	2008-05-26	2008-06-30	mean	390.900	9.900	0.000	140.100						307.700			83.200
B1B049	0.03	1	0.485	2008-08-25	2008-08-30	1	46.000	9.300	0.000	13.000						46.000			0.000
B1B049	0.03	1	0.485	2008-08-25	2008-08-30	2	27.580	8.000	0.000	35.500						3.080			24.500
B1B049	0.03	1	0.485	2008-08-25	2008-08-30	mean	36.800	8.700	0.000	24.300						24.500			12.300
B1B050	0.03	1	0.485	2008-05-26	2008-06-30	1	333.160	15.700	0.000	78.500	14.440			0.000	0.070	5.850	256.800		56.000
B1B050	0.03	1	0.485	2008-05-26	2008-06-30	2	619.719	12.300	0.000	66.100	0.000			4.299	61.600	17.020	521.300		15.500
B1B050	0.03	1	0.485	2008-05-26	2008-06-30	mean	476.400	14.000	0.000	72.300	7.200			2.100	30.800	11.400	389.100		35.800
B1B050	0.03	1	0.485	2008-08-25	2008-08-30	1	126.473	13.100	0.000	0.630	0.000			0.000	0.073	0.000	126.400		0.000
B1B050	0.03	1	0.485	2008-08-25	2008-08-30	2	28.240	2.920	0.000	2.930	0.000			0.000	0.000	1.090	23.800		3.350
B1B050	0.03	1	0.485	2008-08-25	2008-08-30	mean	77.400	8.000	0.000	1.800	0.000			0.000	0.000	0.500	75.100		1.700
B1B052	0.03	1	0.485	2008-05-26	2008-06-30	1	271.990	15.800	0.000	371.200	0.990								271.000
B1B052	0.03	1	0.485	2008-05-26	2008-06-30	2	350.300	12.230	0.000	220.900	34.500								315.800
B1B052	0.03	1	0.485	2008-05-26	2008-06-30	mean	311.100	14.000	0.000	296.100	17.700								293.400
B1B052	0.03	1	0.485	2008-08-25	2008-08-30	1	19.200	4.400	0.000	0.510	0.000								19.200
B1B052	0.03	1	0.485	2008-08-25	2008-08-30	2	43.000	0.000	0.000	31.500	0.000								43.000
B1B052	0.03	1	0.485	2008-08-25	2008-08-30	mean	31.100	2.200	0.000	16.000	0.000								31.100
B1B054	0.03	1	0.485	2008-05-26	2008-06-30	1	418.790	11.090	0.000	171.700		0.000			10.390		408.400	0.000	
B1B054	0.03	1	0.485	2008-05-26	2008-06-30	2	215.380	6.700	0.000	131.400		0.000			1.580		213.800	0.000	
B1B054	0.03	1	0.485	2008-05-26	2008-06-30	mean	317.100	8.900	0.000	151.600		0.000			6.000		311.100	0.000	
B1B054	0.03	1	0.485	2008-08-25	2008-08-30	1	36.000	15.900	0.000	60.000		0.000			0.000		36.000	0.000	
B1B054	0.03	1	0.485	2008-08-25	2008-08-30	2	100.100	5.100	0.000	17.700		2.260			8.040		89.800	0.000	
B1B054	0.03	1	0.485	2008-08-25	2008-08-30	mean	68.100	10.500	0.000	38.900		1.100			4.000		62.900	0.000	
B1B060	0.03	1	0.485	2008-05-26	2008-06-30	1	319.800	14.100	0.000	200.800		0.000							319.800
B1B060	0.03	1	0.485	2008-05-26	2008-06-30	2	345.100	17.800	0.000	155.800		0.000							345.100
B1B060	0.03	1	0.485	2008-05-26	2008-06-30	mean	332.500	16.000	0.000	178.300		0.000							332.500
B1B060	0.03	1	0.485	2008-08-25	2008-08-30	1	62.700	6.050	0.000	7.120		0.000							62.700
B1B060	0.03	1	0.485	2008-08-25	2008-08-30	2	41.800	5.310	0.000	33.100		0.000							41.800
B1B060	0.03	1	0.485	2008-08-25	2008-08-30	mean	52.300	5.700	0.000	20.100		0.000							52.300
B1B061	0.03	1	0.485	2008-05-26	2008-06-30	1	33.500	13.000	0.000	703.100		0.000	33.500						
B1B061	0.03	1	0.485	2008-05-26	2008-06-30	2	84.900	20.500	0.000	274.100		0.000	84.900						
B1B061	0.03	1	0.485	2008-05-26	2008-06-30	mean	59.200	16.800	0.000	488.600		0.000	59.200						
B1B061	0.03	1	0.485	2008-08-25	2008-08-30	1	0.000	0.000	0.000	18.800		0.000	0.000						
B1B061	0.03	1	0.485	2008-08-25	2008-08-30	2	0.000	8.500	0.000	85.700		0.000	0.000						
B1B061	0.03	1	0.485	2008-08-25	2008-08-30	mean	0.000	4.300	0.000	52.300		0.000	0.000						
B1B064	0.03	1	0.485	2008-05-26	2008-06-30	1	346.110	8.410	1.540	26.900					2.210		292.300		51.600
B1B064	0.03	1	0.485	2008-05-26	2008-06-30	2	338.600	15.000	0.000	31.500					0.400		306.600		31.600
B1B064	0.03	1	0.485	2008-05-26	2008-06-30	mean	342.400	11.700	0.800	29.200					1.300		299.500		41.600
B1B064	0.03	1	0.485	2008-08-25	2008-08-30	1	72.390	19.500	0.000	6.800					1.780		67.100		3.510
B1B064	0.03	1	0.485	2008-08-25	2008-08-30	2	54.900	5.990	0.000	1.960					0.000		44.800		10.100
B1B064	0.03	1	0.485	2008-08-25	2008-08-30	mean	63.600	12.700	0.000	4.400					0.900		56.000		6.800
B1B065	0.03	1	0.485	2008-05-26	2008-06-30	1	231.200	5.900	0.000	124.200					3.700		227.500		
B1B065	0.03	1	0.485	2008-05-26	2008-06-30	2	185.300	3.200	0.000	80.500					0.000		185.300		
B1B065	0.03	1	0.485	2008-05-26	2008-06-30	mean	208.300	4.600	0.000	102.400					1.900		206.400		
B1B065	0.03	1	0.485	2008-08-25	2008-08-30	1	98.900	9.850	0.000	2.580					21.000		77.900		
B1B065	0.03	1	0.485	2008-08-25	2008-08-30	2	37.100	5.900	0.000	43.400					5.100		32.000		
B1B065	0.03	1	0.485	2008-08-25	2008-08-30	mean	68.000	7.900	0.000	23.000					13.100		55.000		
B1B066	0.03	1	0.485	2008-05-26	2008-06-30	1	136.400	20.800	0.000	421.500		0.000			66.700	69.700			
B1B066	0.03	1	0.485	2008-05-26	2008-06-30	2	291.000	7.000	0.000	480.700		0.000			41.700	249.300			
B1B066	0.03	1	0.485	2008-05-26	2008-06-30	mean	213.700	13.900	0.000	451.100		0.000			54.200	159.500			
B1B066	0.03	1	0.485	2008-08-25	2008-08-30	1	44.300	0.000	0.000	42.800		0.000			35.200	9.100			
B1B066	0.03	1	0.485	2008-08-25	2008-08-30	2	49.000	7.900	0.000	7.440		0.000			31.800	17.200			
B1B066	0.03	1	0.485	2008-08-25	2008-08-30	mean	46.700	4.000	0.000	25.100		0.000			33.500	13.200			
B1B069	0.03	1	0.485	2008-05-26	2008-06-30	1	511.873	12.000	0.000	21.100	0.000	0.033	28.800	0.850	0.000	88.600	278.800	94.600	20.190
B1B069	0.03	1	0.485	2008-05-26	2008-06-30	2	744.619	19.000	0.000	4.610	0.000	29.200	27.500	3.650	0.669	182.900	438.300	0.000	62.400
B1B069	0.03	1	0.485	2008-05-26	2008-06-30	mean	628.200	15.500	0.000	12.900	0.000	14.600	28.200	2.300	0.300	135.800	358.600	47.300	41.300
B1B069	0.03	1	0.485	2008-08-25	2008-08-30	1	82.330	17.300	0.000	22.900	0.000	0.000	0.000	0.000	0.000	23.700	44.300	5.670	8.660
B1B069	0.03	1	0.485	2008-08-25	2008-08-30	2	73.780	15.500	0.000	10.700	0.000	0.000	0.290	0.000	0.530	27.000	17.100	1.160	27.700
B1B069	0.03	1	0.485	2008-08-25	2008-08-30	mean	78.100	16.400	0.000	16.800	0.000	0.000	0.100	0.000	0.300	25.400	30.700	3.400	18.200
B1B070	0.03	1	0.485	2008-05-26	2008-06-30	1	330.030	8.520	0.000	303.100		0.330	21.200		9.600				298.900
B1B070	0.03	1	0.485	2008-05-26	2008-06-30	2	90.970	8.880	0.000	340.300		0.140	23.200		0.530				67.100
B1B070	0.03	1	0.485	2008-05-26	2008-06-30	mean	210.500	8.700	0.000	321.700		0.200	22.200		5.100				183.000
B1B070	0.03	1	0.485	2008-08-25	2008-08-30	1	74.910	13.500	0.000	8.900		7.380	29.700		34.800				3.030
B1B070	0.03	1	0.485	2008-08-25	2008-08-30	2	97.440	9.700	0.000	10.400		0.000	0.140		80.800				16.500
