/* DATA DESCRIPTION:
Citation:	Weigelt, Alexandra; Weisser, Wolfgang W (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Dominance Experiment, year 2005) [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.845449, 
	In: Weigelt, Alexandra; Ebeling, Anne; Roscher, Christiane; Temperton, Vicky; De Luca, Enrica; Wagg, Cameron; Buchmann, Nina; Fischer, Markus; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schulze, Ernst-Detlef; Weisser, Wolfgang W; Luo, Guangjuan; Meyer, Sebastian Tobias (2016): Collection of aboveground community and species-specific plant biomass from the Jena Experiment (time series since 2002) [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.866358
Abstract:	This data set contains aboveground community plant biomass (Sown plant community, Weed plant community, Dead plant material, and Unidentified plant material; all measured in biomass as dry weight) and species-specific biomass from the sown species of the dominance experiment plots of a large grassland biodiversity experiment (the Jena Experiment; see further details below). In the dominance experiment, 206 grassland plots of 3.5 x 3.5 m were established from a pool of 9 plant species that can be dominant in semi-natural grassland communities of the study region. In May 2002, varying numbers of plant species from this species pool were sown into the plots to create a gradient of plant species richness (1, 2, 3, 4, 6, and 9 species). Plots were maintained by bi-annual weeding and mowing. Aboveground community biomass was harvested twice in May and August 2005 on all experimental plots of the dominance experiment. This was done by clipping the vegetation at 3 cm above ground in two rectangles of 0.2 x 0.5 m per experimental plot. The location of these rectangles was assigned by random selection of coordinates within the central area of the plots (excluding an outer edge of 50cm). The positions of the rectangles within plots were identical for all plots. The harvested biomass was sorted into categories: individual species for the sown plant species, weed plant species (species not sown at the particular plot), detached dead plant material, and remaining plant material that could not be assigned to any category. All biomass was dried to constant weight (70°C, >= 48 h) and weighed. Sown plant community biomass was calculated as the sum of the biomass of the individual sown species. The mean of both samples per plot and the individual measurements are provided in the data file. Overall, analyses of the community biomass data have identified species richness and the presence of particular species as an important driver of a positive biodiversity-productivity relationship.
Related to:	Roscher, Christiane; Temperton, Vicky; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schmitz, Martin; Schumacher, Jens; Buchmann, Nina; Weisser, Wolfgang W; Schulze, Ernst-Detlef (2005): Overyielding in experimental grassland communities - irrespective of species pool or spatial scale. Ecology Letters, 8(4), 419-429, https://doi.org/10.1111/j.1461-0248.2005.00736.x
Further details:	Plot information of the Jena Dominance Experiment (URI: https://store.pangaea.de/Publications/Jena_Experiment/PlotInformationDominanceExperiment.txt)
	Roscher, Christiane; Schumacher, Jens; Baade, Jussi; Wilcken, Sara; Gleixner, Gerd; Weisser, Wolfgang W; Schmid, Bernhard; Schulze, Ernst-Detlef (2004): The role of biodiversity for element cycling and trophic interactions: an experimental approach in a grassland community. Basic and Applied Ecology, 5(2), 107-121, https://doi.org/10.1078/1439-1791-00216
Project(s):	The Jena Experiment (JenExp) (URI: https://the-jena-experiment.de/)
Coverage:	LATITUDE: 50.946100 * LONGITUDE: 11.611300
	DATE/TIME START: 2005-01-01T00:00:00 * DATE/TIME END: 2005-12-31T00:00:00
	MINIMUM HEIGHT above ground: 0.485 m * MAXIMUM HEIGHT above ground: 0.485 m
Event(s):	JenExp_2005 (Jena Experiment 2005) * LATITUDE: 50.946100 * LONGITUDE: 11.611300 * DATE/TIME START: 2005-01-01T00:00:00 * DATE/TIME END: 2005-12-31T00:00:00 * LOCATION: Thuringia, Germany * METHOD/DEVICE: Experiment (EXP)
Comment:	There are two types of missing values contained in the dataset. Empty cells represent missing values that result from the design of the experiment when the respective value does not occur and could thus not be measured. For example, in the columns of species-specific biomass cells are left blank, when the species was not sown into the respective plot. Missing values that resulted from methodological problems, sampling errors, or lost samples/data are marked with "-9999".
	To calculate plot and annual means from the species specific biomass given per subsample it is important to be aware of the special missing values in the data set. Plots with single missing values indicated by "-9999", result in a difference between the following means: (1) first sum up species specific biomass per subsample for all contained species to calculated a sown species community biomass per subsample and then average the values over the subsamples per plot or (2) first average species specific biomass over subplots to get an average species specific biomass per plot and then sum these averages for all contained species to get an overall plot mean. 
	This datasets is part of a time series of measurements since 2002 (doi:10.1594/PANGAEA.866358).
Parameter(s):	Experimental plot (Experimental plot) * COMMENT: Detailed explanations of plots and the plant diversity gradient are provided in the section "further details".
	Height aboveground, minimum [m] (Height abovegr min) * COMMENT: Vegetation was cut in 3cm above the soil surface.
	Height aboveground, maximum [m] (Height abovegr max) * COMMENT: Rough approximation of maximum vegetation height
	HEIGHT above ground [m] (Height) * GEOCODE * COMMENT: Average of min and max value
	Date/time start (Date/time start) * COMMENT: Of sampling campaign
	Date/time end (Date/time end) * COMMENT: Of sampling campaign
	Replicate (Repl) * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Weeds plant community, biomass as dry weight [g/m**2] (Weeds biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Trifolium repens, biomass as dry weight [g/m**2] (T. repens biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Trifolium pratense, biomass as dry weight [g/m**2] (T. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Poa trivialis, biomass as dry weight [g/m**2] (P. trivialis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Phleum pratense, biomass as dry weight [g/m**2] (P. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Geranium pratense, biomass as dry weight [g/m**2] (G. pratense biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Dactylis glomerata, biomass as dry weight [g/m**2] (D. glomerata biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Arrhenatherum elatius, biomass as dry weight [g/m**2] (A. elatius biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Anthriscus sylvestris, biomass as dry weight [g/m**2] (A. sylvestris biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Alopecurus pratensis, biomass as dry weight [g/m**2] (A. pratensis biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on species level
	Sown plant community, biomass as dry weight [g/m**2] (Sown plant biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Dead plant material, biomass as dry weight [g/m**2] (Dead plant mat biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
	Unidentified plant material, biomass as dry weight [g/m**2] (Unid plant mat biom) * METHOD/DEVICE: Dried biomass sample * COMMENT: Measured on plot level
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	16350 data points
*/
Experimental plot	Height abovegr min [m]	Height abovegr max [m]	Height [m]	Date/time start	Date/time end	Repl	Weeds biom [g/m**2]	T. repens biom [g/m**2]	T. pratense biom [g/m**2]	P. trivialis biom [g/m**2]	P. pratense biom [g/m**2]	G. pratense biom [g/m**2]	D. glomerata biom [g/m**2]	A. elatius biom [g/m**2]	A. sylvestris biom [g/m**2]	A. pratensis biom [g/m**2]	Sown plant biom [g/m**2]	Dead plant mat biom [g/m**2]	Unid plant mat biom [g/m**2]
B1B016	0.03	1	0.485	2005-08-22	2005-08-31	2	9.200		2.300						56.600		58.900	15.500	0.000
B1B016	0.03	1	0.485	2005-08-22	2005-08-31	mean	4.600		7.700						40.700		48.400	10.700	0.000
B1B017	0.03	1	0.485	2005-05-30	2005-06-08	1	0.800			7.300	239.300			114.500	3.100		364.200	38.800	0.000
B1B017	0.03	1	0.485	2005-05-30	2005-06-08	2	6.900			13.500	148.300			412.600	0.000		574.400	15.800	0.000
B1B017	0.03	1	0.485	2005-05-30	2005-06-08	mean	3.900			10.400	193.800			263.600	1.600		469.300	27.300	0.000
B1B017	0.03	1	0.485	2005-08-22	2005-08-31	1	1.600			0.050	27.000			16.800	0.000		43.850	10.000	5.300
B1B017	0.03	1	0.485	2005-08-22	2005-08-31	2	0.560			0.200	28.300			0.680	0.080		29.260	6.400	0.000
B1B017	0.03	1	0.485	2005-08-22	2005-08-31	mean	1.100			0.100	27.700			8.700	0.000		36.600	8.200	2.700
B1B019	0.03	1	0.485	2005-05-30	2005-06-08	1	0.000			2.100	23.200		493.900				519.200	26.300	0.000
B1B019	0.03	1	0.485	2005-05-30	2005-06-08	2	0.000			0.900	20.800		197.400				219.100	18.200	0.000
B1B019	0.03	1	0.485	2005-05-30	2005-06-08	mean	0.000			1.500	22.000		345.700				369.200	22.300	0.000
B1B019	0.03	1	0.485	2005-08-22	2005-08-31	1	0.000			0.000	0.000		98.700				98.700	33.800	0.000
B1B019	0.03	1	0.485	2005-08-22	2005-08-31	2	0.530			0.030	1.100		94.400				95.530	17.900	0.000
B1B019	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.300			0.000	0.600		96.600				97.100	25.900	0.000
B1B021	0.03	1	0.485	2005-05-30	2005-06-08	1	2.500	0.000	40.800		41.500					167.600	249.900	11.600	0.000
B1B021	0.03	1	0.485	2005-05-30	2005-06-08	2	0.062	0.000	32.500		47.200					167.200	246.900	12.500	0.000
B1B021	0.03	1	0.485	2005-05-30	2005-06-08	mean	1.300	0.000	36.700		44.400					167.400	248.400	12.100	0.000
B1B021	0.03	1	0.485	2005-08-22	2005-08-31	1	6.700	0.000	6.900		7.500					66.800	81.200	0.170	0.000
B1B021	0.03	1	0.485	2005-08-22	2005-08-31	2	2.600	2.100	0.160		1.900					33.900	38.060	1.700	0.000
B1B021	0.03	1	0.485	2005-08-22	2005-08-31	mean	4.700	1.100	3.500		4.700					50.400	59.600	0.900	0.000
B1B022	0.03	1	0.485	2005-05-30	2005-06-08	1	16.500	0.000		63.300							63.300	0.700	0.000
B1B022	0.03	1	0.485	2005-05-30	2005-06-08	2	30.800			110.700							110.700	1.200	0.000
B1B022	0.03	1	0.485	2005-05-30	2005-06-08	mean	23.700			87.000							87.000	1.000	0.000
B1B022	0.03	1	0.485	2005-08-22	2005-08-31	1	15.900			0.990							0.990	5.700	0.000
B1B022	0.03	1	0.485	2005-08-22	2005-08-31	2	0.550			0.820							0.820	1.670	0.000
B1B022	0.03	1	0.485	2005-08-22	2005-08-31	mean	8.200			0.900							0.900	3.700	0.000
B1B023	0.03	1	0.485	2005-05-30	2005-06-08	1	1.300	0.170					262.500				262.670	20.400	0.000
B1B023	0.03	1	0.485	2005-05-30	2005-06-08	2	0.110	0.110					255.800				255.910	24.700	0.000
B1B023	0.03	1	0.485	2005-05-30	2005-06-08	mean	0.700	0.100					259.200				259.300	22.600	0.000
B1B023	0.03	1	0.485	2005-08-22	2005-08-31	1	0.140	0.000					91.200				91.200	20.200	0.000
B1B023	0.03	1	0.485	2005-08-22	2005-08-31	2	0.000	0.000					105.200				105.200	24.000	0.000
B1B023	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.100	0.000					98.200				98.200	22.100	0.000
B1B024	0.03	1	0.485	2005-05-30	2005-06-08	1	0.600	0.000					221.400			22.400	243.800	20.200	0.000
B1B024	0.03	1	0.485	2005-05-30	2005-06-08	2	1.500	1.720					173.000			25.500	200.220	16.800	0.000
B1B024	0.03	1	0.485	2005-05-30	2005-06-08	mean	1.100	0.900					197.200			24.000	222.000	18.500	0.000
B1B024	0.03	1	0.485	2005-08-22	2005-08-31	1	0.050	0.000					93.400			1.300	94.700	11.800	0.000
B1B024	0.03	1	0.485	2005-08-22	2005-08-31	2	0.000	0.000					44.600			14.100	58.700	15.800	0.000
B1B024	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.000	0.000					69.000			7.700	76.700	13.800	0.000
B1B025	0.03	1	0.485	2005-05-30	2005-06-08	1	86.300	0.000	272.200								272.200	2.800	0.000
B1B025	0.03	1	0.485	2005-05-30	2005-06-08	2	111.400		108.300								108.300	1.900	0.000
B1B025	0.03	1	0.485	2005-05-30	2005-06-08	mean	98.900		190.300								190.300	2.400	0.000
B1B025	0.03	1	0.485	2005-08-22	2005-08-31	1	11.000		2.300								2.300	0.000	0.000
B1B025	0.03	1	0.485	2005-08-22	2005-08-31	2	10.500		0.420								0.420	8.500	0.000
B1B025	0.03	1	0.485	2005-08-22	2005-08-31	mean	10.800		1.400								1.400	4.300	0.000
B1B026	0.03	1	0.485	2005-05-30	2005-06-08	1	0.482		2.577		171.000						173.577	2.900	0.000
B1B026	0.03	1	0.485	2005-05-30	2005-06-08	2	14.200		3.748		265.500						269.248	3.600	0.000
B1B026	0.03	1	0.485	2005-05-30	2005-06-08	mean	7.300		3.200		218.300						221.400	3.300	0.000
B1B026	0.03	1	0.485	2005-08-22	2005-08-31	1	0.570		1.600		10.900						12.500	2.200	0.000
B1B026	0.03	1	0.485	2005-08-22	2005-08-31	2	1.100		0.000		20.400						20.400	1.900	0.000
B1B026	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.800		0.800		15.700						16.500	2.100	0.000
B1B028	0.03	1	0.485	2005-05-30	2005-06-08	1	0.050					0.075	544.500				544.575	20.000	0.000
B1B028	0.03	1	0.485	2005-05-30	2005-06-08	2	0.127					0.000	187.300				187.300	16.500	0.000
B1B028	0.03	1	0.485	2005-05-30	2005-06-08	mean	0.100					0.000	365.900				365.900	18.300	0.000
B1B028	0.03	1	0.485	2005-08-22	2005-08-31	1	1.100					1.500	84.900				86.400	20.000	0.000
B1B028	0.03	1	0.485	2005-08-22	2005-08-31	2	2.500					3.400	76.300				79.700	18.800	0.000
B1B028	0.03	1	0.485	2005-08-22	2005-08-31	mean	1.800					2.500	80.600				83.100	19.400	0.000
B1B031	0.03	1	0.485	2005-05-30	2005-06-08	1	0.000	4.500	37.300	2.400	65.000	0.000	128.900	1.000	0.000	18.300	257.400	12.200	14.100
B1B031	0.03	1	0.485	2005-05-30	2005-06-08	2	0.000	11.500	80.000	2.400	1.700	0.000	169.800	83.400	0.000	32.300	381.100	31.000	0.000
B1B031	0.03	1	0.485	2005-05-30	2005-06-08	mean	0.000	8.000	58.700	2.400	33.400	0.000	149.400	42.200	0.000	25.300	319.300	21.600	7.100
B1B031	0.03	1	0.485	2005-08-22	2005-08-31	1	0.000	0.000	43.600	0.000	2.500	0.000	15.400	40.800	0.000	12.800	115.100	10.000	0.000
B1B031	0.03	1	0.485	2005-08-22	2005-08-31	2	5.700	0.000	7.700	0.000	3.000	0.000	39.400	8.700	0.000	7.400	66.200	8.600	0.000
B1B031	0.03	1	0.485	2005-08-22	2005-08-31	mean	2.900	0.000	25.700	0.000	2.800	0.000	27.400	24.800	0.000	10.100	90.700	9.300	0.000
B1B034	0.03	1	0.485	2005-05-30	2005-06-08	1	2.100		44.000				166.100		0.000	86.800	296.900	17.300	0.000
B1B034	0.03	1	0.485	2005-05-30	2005-06-08	2	1.230		4.400				140.200		0.000	60.600	205.200	9.900	0.000
B1B034	0.03	1	0.485	2005-05-30	2005-06-08	mean	1.700		24.200				153.200		0.000	73.700	251.100	13.600	0.000
B1B034	0.03	1	0.485	2005-08-22	2005-08-31	1	0.000		0.000				103.900		0.230	1.400	105.530	9.400	1.100
B1B034	0.03	1	0.485	2005-08-22	2005-08-31	2	0.000		3.500				31.700		0.130	9.300	44.630	6.200	0.000
B1B034	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.000		1.800				67.800		0.200	5.400	75.100	7.800	0.600
B1B035	0.03	1	0.485	2005-05-30	2005-06-08	1	0.000		240.400	0.166			29.300	179.700			449.566	20.300	0.000
B1B035	0.03	1	0.485	2005-05-30	2005-06-08	2	0.000		86.100	2.700			55.500	108.100			252.400	19.700	0.044
B1B035	0.03	1	0.485	2005-05-30	2005-06-08	mean	0.000		163.300	1.400			42.400	143.900			351.000	20.000	0.000
B1B035	0.03	1	0.485	2005-08-22	2005-08-31	1	0.830		6.600	0.000			27.300	36.600			70.500	10.200	0.000
B1B035	0.03	1	0.485	2005-08-22	2005-08-31	2	6.700		30.500	0.000			25.800	44.700			101.000	18.600	0.000
B1B035	0.03	1	0.485	2005-08-22	2005-08-31	mean	3.800		18.600	0.000			26.600	40.700			85.800	14.400	0.000
B1B037	0.03	1	0.485	2005-05-30	2005-06-08	1	24.600	0.000				48.400					48.400	3.000	0.000
B1B037	0.03	1	0.485	2005-05-30	2005-06-08	2	14.200					121.400					121.400	0.000	0.000
B1B037	0.03	1	0.485	2005-05-30	2005-06-08	mean	19.400					84.900					84.900	1.500	0.000
B1B037	0.03	1	0.485	2005-08-22	2005-08-31	1	14.900					28.100					28.100	7.600	0.000
B1B037	0.03	1	0.485	2005-08-22	2005-08-31	2	2.040					80.700					80.700	14.700	0.000
B1B037	0.03	1	0.485	2005-08-22	2005-08-31	mean	8.500					54.400					54.400	11.200	0.000
B1B039	0.03	1	0.485	2005-05-30	2005-06-08	1	10.500		0.000					438.500			438.500	31.300	0.000
B1B039	0.03	1	0.485	2005-05-30	2005-06-08	2	0.070		85.000					289.100			374.100	12.800	0.000
B1B039	0.03	1	0.485	2005-05-30	2005-06-08	mean	5.300		42.500					363.800			406.300	22.100	0.000
B1B039	0.03	1	0.485	2005-08-22	2005-08-31	1	0.000		18.100					210.600			228.700	13.600	0.000
B1B039	0.03	1	0.485	2005-08-22	2005-08-31	2	1.500		8.100					125.100			133.200	28.900	0.000
B1B039	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.800		13.100					167.900			181.000	21.300	0.000
B1B041	0.03	1	0.485	2005-05-30	2005-06-08	1	3.300		107.400		21.200			224.400			353.000	25.200	0.000
B1B041	0.03	1	0.485	2005-05-30	2005-06-08	2	22.200		43.700		18.500			214.700			276.900	37.600	0.000
B1B041	0.03	1	0.485	2005-05-30	2005-06-08	mean	12.800		75.600		19.900			219.600			315.000	31.400	0.000
B1B041	0.03	1	0.485	2005-08-22	2005-08-31	1	0.560		71.800		3.900			50.900			126.600	17.100	0.000
B1B041	0.03	1	0.485	2005-08-22	2005-08-31	2	0.360		22.100		15.600			184.100			221.800	30.200	0.000
B1B041	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.500		47.000		9.800			117.500			174.200	23.700	0.000
B1B043	0.03	1	0.485	2005-05-30	2005-06-08	1	0.260	4.500	145.700		4.700		34.800	87.600	0.000		277.300	19.200	0.600
B1B043	0.03	1	0.485	2005-05-30	2005-06-08	2	1.600	4.000	483.800		14.300		58.900	156.300	0.097		717.397	32.100	0.000
B1B043	0.03	1	0.485	2005-05-30	2005-06-08	mean	0.900	4.300	314.800		9.500		46.900	122.000	0.000		497.300	25.700	0.300
B1B043	0.03	1	0.485	2005-08-22	2005-08-31	1	0.620	1.500	38.700		0.000		43.400	60.400	0.000		144.000	16.400	0.000
B1B043	0.03	1	0.485	2005-08-22	2005-08-31	2	0.170	0.680	18.100		1.200		104.000	84.200	0.000		208.180	21.600	0.000
B1B043	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.400	1.100	28.400		0.600		73.700	72.300	0.000		176.100	19.000	0.000
B1B048	0.03	1	0.485	2005-05-30	2005-06-08	1	22.900	171.100									171.100	4.500	0.000
B1B048	0.03	1	0.485	2005-05-30	2005-06-08	2	34.400	158.900									158.900	3.500	0.000
B1B048	0.03	1	0.485	2005-05-30	2005-06-08	mean	28.700	165.000									165.000	4.000	0.000
B1B048	0.03	1	0.485	2005-08-22	2005-08-31	1	29.300	35.900									35.900	0.500	0.000
B1B048	0.03	1	0.485	2005-08-22	2005-08-31	2	0.660	48.500									48.500	63.700	0.000
B1B048	0.03	1	0.485	2005-08-22	2005-08-31	mean	15.000	42.200									42.200	32.100	0.000
B1B049	0.03	1	0.485	2005-05-30	2005-06-08	1	2.100						583.000			74.700	657.700	29.700	0.000
B1B049	0.03	1	0.485	2005-05-30	2005-06-08	2	0.630						215.000			52.200	267.200	31.500	0.000
B1B049	0.03	1	0.485	2005-05-30	2005-06-08	mean	1.400						399.000			63.500	462.500	30.600	0.000
B1B049	0.03	1	0.485	2005-08-22	2005-08-31	1	0.000						92.700			4.200	96.900	15.100	0.000
B1B049	0.03	1	0.485	2005-08-22	2005-08-31	2	0.000						186.000			4.900	190.900	34.400	0.000
B1B049	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.000						139.400			4.600	143.900	24.800	0.000
B1B050	0.03	1	0.485	2005-05-30	2005-06-08	1	12.100	0.000			7.500	1.400	104.900	41.900		29.800	185.500	15.200	2.100
B1B050	0.03	1	0.485	2005-05-30	2005-06-08	2	7.600	0.000			0.000	0.000	162.600	0.000		32.200	194.800	15.800	0.000
B1B050	0.03	1	0.485	2005-05-30	2005-06-08	mean	9.900	0.000			3.800	0.700	133.800	21.000		31.000	190.200	15.500	1.100
B1B050	0.03	1	0.485	2005-08-22	2005-08-31	1	0.280	0.000			1.080	5.500	43.500	17.900		31.000	98.980	14.600	0.000
B1B050	0.03	1	0.485	2005-08-22	2005-08-31	2	14.500	0.000			2.600	0.000	174.100	0.000		3.700	180.400	31.400	0.000
B1B050	0.03	1	0.485	2005-08-22	2005-08-31	mean	7.400	0.000			1.800	2.800	108.800	9.000		17.400	139.700	23.000	0.000
B1B052	0.03	1	0.485	2005-05-30	2005-06-08	1	14.800	76.000								287.100	363.100	26.000	0.000
B1B052	0.03	1	0.485	2005-05-30	2005-06-08	2	2.200	1.800								406.400	408.200	40.400	0.000
B1B052	0.03	1	0.485	2005-05-30	2005-06-08	mean	8.500	38.900								346.800	385.700	33.200	0.000
B1B052	0.03	1	0.485	2005-08-22	2005-08-31	1	2.300	53.700								48.900	102.600	14.800	0.000
B1B052	0.03	1	0.485	2005-08-22	2005-08-31	2	0.000	18.800								56.900	75.700	10.900	0.000
B1B052	0.03	1	0.485	2005-08-22	2005-08-31	mean	1.200	36.300								52.900	89.200	12.900	0.000
B1B054	0.03	1	0.485	2005-05-30	2005-06-08	1	37.000		92.400			8.200		94.500	72.000		267.100	3.700	0.000
B1B054	0.03	1	0.485	2005-05-30	2005-06-08	2	6.200		10.000			80.500		265.400	18.000		373.900	9.200	0.000
B1B054	0.03	1	0.485	2005-05-30	2005-06-08	mean	21.600		51.200			44.400		180.000	45.000		320.500	6.500	0.000
B1B054	0.03	1	0.485	2005-08-22	2005-08-31	1	0.370		9.400			34.100		63.000	1.600		108.100	14.400	0.000
B1B054	0.03	1	0.485	2005-08-22	2005-08-31	2	0.000		2.600			59.500		36.200	87.700		186.000	36.500	0.000
B1B054	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.200		6.000			46.800		49.600	44.700		147.100	25.500	0.000
B1B060	0.03	1	0.485	2005-05-30	2005-06-08	1	20.800		109.000							261.700	370.700	30.400	0.000
B1B060	0.03	1	0.485	2005-05-30	2005-06-08	2	15.000		76.600							327.600	404.200	29.500	0.000
B1B060	0.03	1	0.485	2005-05-30	2005-06-08	mean	17.900		92.800							294.700	387.500	30.000	0.000
B1B060	0.03	1	0.485	2005-08-22	2005-08-31	1	0.710		0.690							52.700	53.390	9.100	0.000
B1B060	0.03	1	0.485	2005-08-22	2005-08-31	2	1.400		49.700							35.700	85.400	23.600	0.000
B1B060	0.03	1	0.485	2005-08-22	2005-08-31	mean	1.100		25.200							44.200	69.400	16.400	0.000
B1B061	0.03	1	0.485	2005-05-30	2005-06-08	1	26.100		22.800	120.600							143.400	0.000	0.000
B1B061	0.03	1	0.485	2005-05-30	2005-06-08	2	15.500		110.100	122.300							232.400	1.200	0.000
B1B061	0.03	1	0.485	2005-05-30	2005-06-08	mean	20.800		66.500	121.500							187.900	0.600	0.000
B1B061	0.03	1	0.485	2005-08-22	2005-08-31	1	6.000		102.200	2.000							104.200	9.900	0.000
B1B061	0.03	1	0.485	2005-08-22	2005-08-31	2	2.400		94.400	0.060							94.460	13.900	0.000
B1B061	0.03	1	0.485	2005-08-22	2005-08-31	mean	4.200		98.300	1.000							99.300	11.900	0.000
B1B064	0.03	1	0.485	2005-05-30	2005-06-08	1	10.500					0.000		78.600		104.200	182.800	16.400	0.000
B1B064	0.03	1	0.485	2005-05-30	2005-06-08	2	5.700					0.650		174.500		118.900	294.050	14.900	0.000
B1B064	0.03	1	0.485	2005-05-30	2005-06-08	mean	8.100					0.300		126.600		111.600	238.400	15.700	0.000
B1B064	0.03	1	0.485	2005-08-22	2005-08-31	1	0.000					0.000		31.800		44.100	75.900	10.800	0.000
B1B064	0.03	1	0.485	2005-08-22	2005-08-31	2	1.900					0.000		47.000		41.400	88.400	11.900	0.920
B1B064	0.03	1	0.485	2005-08-22	2005-08-31	mean	1.000					0.000		39.400		42.800	82.200	11.400	0.500
B1B065	0.03	1	0.485	2005-05-30	2005-06-08	1	41.500					0.560		269.400			269.960	15.400	0.000
B1B065	0.03	1	0.485	2005-05-30	2005-06-08	2	37.100					3.000		160.800			163.800	11.400	0.000
B1B065	0.03	1	0.485	2005-05-30	2005-06-08	mean	39.300					1.800		215.100			216.900	13.400	0.000
B1B065	0.03	1	0.485	2005-08-22	2005-08-31	1	0.000					0.000		120.500			120.500	15.000	0.000
B1B065	0.03	1	0.485	2005-08-22	2005-08-31	2	0.000					0.000		95.300			95.300	16.100	0.000
B1B065	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.000					0.000		107.900			107.900	15.600	0.000
B1B066	0.03	1	0.485	2005-05-30	2005-06-08	1	3.400		4.000			0.000	617.200				621.200	17.100	0.000
B1B066	0.03	1	0.485	2005-05-30	2005-06-08	2	0.400		96.400			0.000	146.200				242.600	14.200	0.000
B1B066	0.03	1	0.485	2005-05-30	2005-06-08	mean	1.900		50.200			0.000	381.700				431.900	15.700	0.000
B1B066	0.03	1	0.485	2005-08-22	2005-08-31	1	0.010		3.000			1.900	106.900				111.800	39.900	0.000
B1B066	0.03	1	0.485	2005-08-22	2005-08-31	2	0.520		3.100			0.000	102.100				105.200	9.300	0.000
B1B066	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.300		3.100			1.000	104.500				108.500	24.600	0.000
B1B069	0.03	1	0.485	2005-05-30	2005-06-08	1	0.040	0.000	1.900	11.200	78.700	0.000	399.800	0.000	0.000	25.400	517.000	34.400	2.600
B1B069	0.03	1	0.485	2005-05-30	2005-06-08	2	0.000	0.000	0.130	1.000	6.900	0.000	205.900	2.900	0.000	39.000	255.830	24.100	0.000
B1B069	0.03	1	0.485	2005-05-30	2005-06-08	mean	0.000	0.000	1.000	6.100	42.800	0.000	302.900	1.500	0.000	32.200	386.400	29.300	1.300
B1B069	0.03	1	0.485	2005-08-22	2005-08-31	1	0.000	0.000	0.000	0.000	0.000	0.000	141.500	5.900	0.000	12.500	159.900	19.900	0.300
B1B069	0.03	1	0.485	2005-08-22	2005-08-31	2	3.700	0.000	7.300	0.020	0.000	0.000	130.300	7.200	0.000	7.400	152.220	34.100	0.000
B1B069	0.03	1	0.485	2005-08-22	2005-08-31	mean	1.900	0.000	3.700	0.000	0.000	0.000	135.900	6.600	0.000	10.000	156.100	27.000	0.200
B1B070	0.03	1	0.485	2005-05-30	2005-06-08	1	0.000		0.270	4.000		120.100				360.300	484.670	53.600	0.000
B1B070	0.03	1	0.485	2005-05-30	2005-06-08	2	0.140		0.046	1.500		0.000				224.900	226.446	13.600	0.000
B1B070	0.03	1	0.485	2005-05-30	2005-06-08	mean	0.100		0.200	2.800		60.100				292.600	355.600	33.600	0.000
B1B070	0.03	1	0.485	2005-08-22	2005-08-31	1	0.150		0.000	0.000		2.200				77.400	79.600	5.100	0.000
B1B070	0.03	1	0.485	2005-08-22	2005-08-31	2	0.580		0.970	0.180		1.300				85.400	87.850	8.800	0.000
B1B070	0.03	1	0.485	2005-08-22	2005-08-31	mean	0.400		0.500	0.100		1.800				81.400	83.700	7.000	0.000
B1B071	0.03	1	0.485	2005-05-30	2005-06-08	1	0.000						75.200	184.400			259.600	13.800	0.000
B1B071	0.03	1	0.485	2005-05-30	2005-06-08	2	2.510						260.900	144.200			405.100	20.800	0.000
